"NAME:","walk_1_2.csv"
"EXPERIMENT TIME:","2022-05-25 22:14"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","110"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"765.522","0.00","-8.36","1.33"
"765.554","-3.88","-9.14","4.98"
"765.586","-4.86","-12.55","5.73"
"765.618","0.59","-9.92","0.20"
"765.65","2.47","-9.81","0.20"
"765.682","-0.24","-9.41","6.04"
"765.714","-1.61","-7.37","2.35"
"765.746","1.29","-6.67","0.90"
"765.778","0.78","-6.35","1.61"
"765.81","-1.06","-6.12","1.73"
"765.842","0.00","-5.26","1.88"
"765.874","1.92","-5.02","2.82"
"765.906","3.69","-7.69","2.20"
"765.938","4.67","-11.61","2.67"
"765.97","5.81","-12.55","8.00"
"766.002","4.71","-14.71","-1.84"
"766.034","-1.84","-12.98","3.57"
"766.066","-5.41","-7.69","8.55"
"766.098","0.98","-10.98","-2.31"
"766.13","2.82","-10.24","-0.24"
"766.162","-0.12","-9.49","0.86"
"766.194","-2.59","-7.92","3.30"
"766.226","-1.92","-8.24","1.84"
"766.258","-0.27","-8.28","0.35"
"766.29","1.22","-7.53","0.51"
"766.322","1.49","-7.96","2.71"
"766.354","0.90","-8.43","2.04"
"766.386","1.06","-8.71","1.45"
"766.418","2.08","-7.92","2.16"
"766.45","2.55","-8.63","3.77"
"766.482","1.73","-10.24","2.00"
"766.514","0.47","-10.59","-0.12"
"766.546","-1.65","-11.30","3.69"
"766.576","-0.55","-11.45","3.73766606"
"766.638","0.86","-8.39","-0.86"
"766.67","-2.00","-10.71","3.30766700"
"766.73","-1.73","-10.24","1.14"
"766.763","2.39","-9.85","0.59"
"766.796","1.18","-9.41","5.30"
"766.828","-0.31","-7.14","2.79"
"766.86","0.47","-5.81","0.55"
"766.892","0.31","-5.53","0.59"
"766.924","-0.59","-5.88","1.18"
"766.956","-0.47","-5.69","1.77"
"766.988","1.18","-5.65","1.80"
"767.02","2.35","-7.53","1.77"
"767.052","4.98","-11.73","4.59"
"767.084","5.49","-11.77","5.73"
"767.116","5.53","-11.34","0.24"
"767.148","0.04","-15.49","1.33"
"767.18","-6.90","-7.81","11.38"
"767.212","-2.47","-9.96","1.77"
"767.244","1.14","-8.67","-1.96"
"767.276","1.65","-9.06","-2.04"
"767.308","-1.06","-11.02","2.43"
"767.34","-2.59","-9.22","5.41"
"767.372","0.98","-7.73","0.39"
"767.406","0.90","-7.53","-0.27"
"767.437","0.39","-7.57","1.22"
"767.469","0.63","-8.12","3.61767500"
"2.0E-5","-12.36","6.71767860","-2.98"
"768.259","5.37","-11.65","-0.86"
"768.292","1.26","-13.85","0.67"
"768.324","-5.61","-11.26","10.59"
"768.356","-0.71","-9.96","0.35"
"768.388","1.18","-6.63","-2.35"
"768.419","1.22","-9.65","-1.80768449"
"768.479","-1.92","-8.12","5.57"
"768.511","0.31","-7.65","1.18768543"
"768.573","0.04","-7.61","1.10"
"768.605","0.35","-7.81","3.84"
"768.637","1.53","-7.88","2.00"
"768.669","0.59","-7.61","1.10"
"768.701","0.75","-8.51","2.47"
"768.733","1.33","-9.10","2.94"
"768.765","0.82","-10.36","0.39"
"768.797","-0.78","-10.75","2.90"
"768.829","-2.00","-11.06","3.22"
"768.861","1.37","-13.38","3.22"
"768.893","1.80","-8.90","1.29"
"768.925","1.06","-8.32","0.43"
"768.957","-2.20","-10.79","5.41"
"768.989","-4.00","-13.81","5.10"
"769.021","0.16","-9.89","0.35"
"769.053","1.10","-10.40","3.73"
"769.085","-1.22","-9.18","4.79"
"769.117","0.20","-6.75","1.69"
"769.149","1.06","-5.77","0.47"
"769.181","0.94","-5.45","1.02"
"769.213","-0.55","-5.61","1.69"
"769.245","-0.20","-4.67","2.28"
"769.277","1.77","-6.12","3.02"
"769.309","3.22","-8.75","1.10"
"769.341","5.41","-13.42","7.26"
"769.374","5.45","-9.18","4.51"
"769.406","3.88","-15.10","-4.08"
"769.438","-1.02","-14.04","7.02"
"769.47","-3.49","-10.47","8.04"
"769.502","0.47","-9.65","-3.84"
"769.534","1.84","-7.45","-0.75"
"769.566","0.75","-10.90","-1.29"
"769.598","-2.79","-8.39","4.31"
"769.63","-1.29","-7.69","1.37"
"769.662","-0.43","-6.94","-0.47"
"769.694","1.02","-7.77","0.35"
"769.726","1.37","-7.81","3.69"
"769.758","1.06","-7.85","2.35"
"769.79","0.67","-8.04","0.51"
"769.822","0.90","-8.55","2.71"
"769.854","1.45","-8.47","3.22"
"769.886","1.65","-9.34","1.77"
"769.918","0.63","-11.65","1.57"
"769.95","-1.92","-11.18","4.24"
"769.982","0.16","-13.02","3.65"
"770.014","1.88","-9.69","1.65"
"770.046","1.92","-8.71","-0.71"
"770.078","-1.37","-9.69","3.49"
"770.11","-5.69","-13.73","8.20"
"770.142","-3.57","-11.34","0.82"
"770.174","1.10","-9.41","0.35"
"770.206","1.41","-9.69","5.84"
"770.238","0.24","-7.45","2.55"
"770.27","0.55","-6.16","0.59"
"770.302","0.59","-5.37","0.55"
"770.334","-0.35","-5.49","1.37770366"
"770.457","4.39","-11.14","1.61"
"770.489","6.00","-12.94","10.63"
"770.521","5.10","-7.96","0.90"
"770.553","2.82","-15.42","-3.53"
"770.586","-4.63","-10.71","14.28"
"770.618","-2.31","-10.20","3.33"
"770.65","1.26","-8.24","-1.41"
"770.682","0.27","-9.34","0.31"
"770.714","-1.57","-10.79","2.28"
"770.746","-1.45","-7.96","1.49"
"770.778","-0.47","-7.26","0.94"
"770.81","-0.04","-7.30","0.51"
"770.842","0.71","-7.73","0.71"
"770.874","0.63","-8.43","3.37"
"770.906","0.82","-8.24","1.80"
"770.938","1.73","-8.04","1.45"
