NAME:,walk_5_1.csv,,
EXPERIMENT TIME:,25/05/2022 15:52,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,104,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
29.002,1.29,0,-8.98
29.043,2.59,-0.78,-8.63
29.084,3.1,-0.55,-8.79
29.125,2.71,-1.26,-8.67
29.166,4.55,-0.08,-12.36
29.207,4.35,-1.1,-13.69
29.248,-1.73,0.39,-14.95
29.289,-1.06,5.14,-18.12
29.33,-0.9,2.2,-18.67
29.371,-4.55,2.31,-15.65
29.412,-4.12,4.51,-14.71
29.453,-4.04,2.04,-12.4
29.494,-3.73,0.43,-11.06
29.535,-3.77,1.84,-11.34
29.576,-4.59,2.39,-10.2
29.617,-5.18,1.73,-10.12
29.658,-5.22,1.53,-11.14
29.699,-7.26,4.94,-13.34
29.74,-6.98,2.79,-16.28
29.781,-7.18,3.02,-18.12
29.822,-9.1,3.73,-16.95
29.863,-0.98,-0.24,-19.97
29.905,-1.88,2.35,-19.97
29.946,-1.88,1.02,-18.24
29.987,-0.71,0.67,-16.99
30.028,0.08,0.59,-15.26
30.069,1.06,0.59,-13.42
30.11,1.61,0.08,-11.61
30.151,1.37,-0.16,-9.92
30.192,1.14,-0.27,-8.75
30.233,2.51,-0.94,-9.1
30.274,4,-1.73,-8.75
30.315,4.12,-1.73,-9.26
30.356,6.12,-2.67,-11.49
30.398,1.41,-2.08,-12.75
30.439,-1.61,3.73,-16.48
30.48,-0.12,8.32,-19.97
30.521,-0.78,2.28,-19.46
30.562,-3.96,3.8,-18.12
30.603,-6.16,5.69,-15.77
30.644,-5.81,0.94,-13.26
30.685,-4.94,-0.12,-11.89
30.726,-3.57,0.82,-12.28
30.767,-4.08,0.31,-11.14
30.808,-4.79,-0.51,-9.45
30.849,-5.65,1.29,-10.28
30.89,-5.65,2.2,-12.47
30.931,-5.96,2.28,-16.91
30.972,-8.16,2.9,-17.18
31.013,-7.53,1.33,-16.87
31.054,-1.61,1.69,-18.28
31.095,-3.65,3.37,-17.42
