NAME:,walk_4_1.csv,,
EXPERIMENT TIME:,24/05/2022 15:45,,
ACTIVITY TYPE:,Walking,,
Count of actual steps:,98,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
279.37,3.96,2.79,7.45
279.42,4.94,3.53,8.59
279.47,5.22,3.57,9.38
279.52,5.53,4.04,9.92
279.58,7.85,4.86,10.55
279.63,8.43,4.98,10.51
279.68,7.73,5.06,10.2
279.73,6.83,4.2,6.2
279.78,4.9,4.51,5.57
279.83,5.41,5.18,6.63
279.88,6.12,4.9,6.16
279.93,4.35,3.18,6.12
279.98,3.77,3.26,7.02
280.04,4.43,2.86,8
280.09,5.06,3.53,9.57
280.14,5.81,4.94,8.43
280.19,6.47,7.57,8.43
280.24,7.96,8.75,8.28
280.29,7.65,8.2,8.2
280.34,6.75,5.92,6.86
280.39,6.32,3.96,6.47
280.44,6.35,3.61,6.39
280.49,5.3,3.57,5.81
280.55,3.61,3.3,5.49
280.6,3.02,4.16,5.84
280.65,4.31,5.69,7.37
280.7,4.94,6.35,8.43
280.75,5.61,5.45,9.26
280.8,6.67,5.84,9.77
280.85,7.22,6.43,9.18
280.9,7.22,7.37,9.77
280.95,7.34,6,5.69
281,5.77,6.08,4.47
281.05,5.77,5.57,5.1
281.11,6.43,4.94,5.45
281.16,5.22,2.9,5.33
281.21,4.43,2.55,5.92
281.26,4.9,3.1,7.34
281.31,6.24,3.73,8.08
281.36,6.83,5.06,8.32
281.41,6.94,6.28,8.51
281.46,6.83,4.86,12.16
281.51,8.83,8.79,8.16
281.57,8.55,8.2,4.63
281.62,7.37,5.1,3.65
281.67,6.28,3.73,4.2
281.72,5.14,3.1,5.61
281.77,4.12,2.59,6.9
281.82,3.69,2.9,8.04
281.87,3.65,3.69,8.16
281.92,4.16,4.94,8.04
281.97,4.55,6.16,8.43
282.02,6.79,7.77,8.24
282.08,8.43,8.28,9.92
282.13,9.18,8,8.87
282.18,6.9,6,4.75
282.23,4.47,5.61,4.43
282.28,4.86,5.81,5.1
282.33,5.14,5.26,5.14
282.48,4.04,3.96,7.22
282.53,4.98,4.63,8.59
282.58,5.65,5.57,8.83
282.64,6.71,7.69,8.75
282.69,8.47,8.9,8
282.74,7.81,8.32,7.18
282.79,7.37,6.2,6.24
282.84,6.83,4.86,6
282.89,6.67,4.39,5.77
282.94,4.98,4.04,5.33
282.99,2.94,3.45,5.88
283.04,2.98,4.12,7.1
283.1,4.35,5.02,8.04
283.15,4.98,5.81,8.36
283.2,5.14,6.35,8.67
283.25,6.71,6.75,9.18
283.3,7.65,6.9,9.69
283.35,8.9,7.1,8.79
283.4,7.02,5.92,5.84
283.45,4.51,5.22,4.82
283.5,5.06,5.18,5.22
283.55,5.26,4.71,5.41
283.61,4.47,3.53,6.04
283.66,4.35,3.18,6.75
283.71,5.06,3.65,8.04
283.76,5.81,3.92,8.79
283.81,6.04,4.94,9.22
283.86,7.02,6.39,9.1
283.91,8.67,8,9.45
283.96,8.75,7.49,8.75
284.01,7.22,4.67,6.83
284.06,6.55,2.98,6.12
284.11,6.67,2.63,5.57
284.17,5.65,3.02,5.45
284.22,4.04,3.06,5.53
284.27,3.88,3.73,6.63
284.32,4.51,4.35,7.61
284.37,4.75,4.79,8.67
284.42,5.41,5.45,8.79
284.47,6.86,6.47,8.9
284.52,7.81,6.75,9.38
284.57,9.3,7.45,10.08
284.62,8.51,5.88,6.59
284.68,5.45,5.3,5.37
284.73,5.96,4.63,5.49
284.78,5.84,3.41,5.33
284.83,4.39,2.12,5.41
284.88,4.24,2.86,6.75
284.93,5.57,2.55,7.73
284.98,5.53,2.39,8.63
285.03,6,3.26,8.75
285.08,6.94,4.31,9.14
285.14,8.04,6.71,10.4
285.19,9.38,7.49,10.04
285.24,8.71,5.33,7.96
285.29,6.35,3.26,6.16
285.34,6.55,2.2,6.04
285.39,6.43,2.28,6.28
285.44,5.02,2.24,6.35
285.49,4.43,2.39,6.63
285.54,4.43,2.79,7.45
285.59,5.69,3.02,9.02
285.64,6.47,3.14,9.69
285.7,7.18,2.67,9.81
285.75,7.41,2.82,10.2
285.8,7.61,4,10.9
285.85,8.87,5.26,9.69
285.9,6.51,5.02,5.81
285.95,4.79,4.94,5.22
286,5.57,4.75,5.22
286.05,5.49,3.77,5.92
286.1,4.75,2.08,6.43
286.15,4.79,1.96,7.26
286.21,5.1,1.88,8.67
286.26,5.22,2,9.69
286.31,6.12,3.37,9.85
286.36,8.2,5.53,10.04
286.41,9.18,5.88,9.92
286.46,9.1,5.53,8.2
286.51,8.2,4.04,6.67
286.56,7.61,3.14,6.43
286.61,6.12,2.08,6.51
286.67,4.08,1.57,6.35
286.72,3.45,1.96,6.75
286.77,3.88,2.47,7.57
286.82,4.55,3.53,8.67
286.87,5.06,4.2,9.1
286.92,6.35,4.9,9.69
286.97,7.69,5.02,9.96
287.02,8,4.55,11.96
287.07,9.38,5.22,10.28
287.12,7.06,4.79,6.32
287.17,5.81,5.3,6.75
287.23,5.73,3.77,6.24
287.28,4.28,2.59,6
287.33,4.2,2.55,6.32
287.38,4.82,3.02,7.26
287.43,5.57,3.14,8.47
287.48,5.65,2.71,8.79
287.53,6.28,3.8,9.06
287.58,8.12,5.26,9.65
287.63,9.61,6.12,11.02
287.68,9.1,5.18,9.06
287.74,6.47,2.75,6.9
287.79,6.08,1.96,6.9
287.84,6,2.31,7.37
287.89,4.39,2.12,7.14
287.94,3.37,2.2,7.34
287.99,4.04,2.59,7.96
288.04,4.71,3.57,8.51
288.09,5.14,4.67,8.94
288.14,6.47,4.9,9.69
288.2,7.85,4.9,10.04
288.25,7.88,4.43,11.02
288.3,8.98,5.26,9.22
288.35,5.92,4.35,6.04
288.4,4.82,3.45,6
288.45,5.84,2.98,6.94
288.5,5.49,2.59,7.1
288.55,4.35,2.04,7.14
288.6,4.43,1.96,7.49
288.65,5.18,2.31,8.59
288.7,5.73,3.02,8.98
288.76,6.43,4.35,9.18
288.81,8.28,5.49,9.96
288.86,8.36,4.94,10
288.91,8.51,4.28,9.65
288.96,7.41,2.39,8.28
289.01,6.98,0.9,7.85
289.06,6.12,0.86,7.73
289.11,4.59,1.02,7.53
289.16,3.49,1.22,7.65
289.21,3.65,2,8.43
289.27,4.39,2.94,8.79
289.32,4.55,3.77,8.47
289.37,5.26,3.8,9.49
289.42,6.47,4.28,10.32
289.47,7.53,3.96,12
289.52,9.69,4.9,11.26
289.57,7.02,4.59,6.47
289.62,5.49,5.06,6.28
289.67,6.51,4.35,6.39
289.73,5.81,2.98,6.43
289.78,4.67,1.84,6.79
289.83,4.47,1.77,7.41
289.88,5.02,2.04,8.32
289.93,5.02,2.16,8.79
289.98,5.45,3.49,9.14
290.03,7.02,5.37,9.69
290.08,8.12,5.33,10.71
290.13,8.98,5.26,10.51
290.18,6.94,4.16,8.47
290.23,6,2.86,7.37
290.29,5.65,2.24,6.98
290.34,4.55,2.51,6.51
290.39,3.41,3.02,6.47
290.44,3.41,3.65,7.65
290.49,4.2,4.47,8.55
290.54,4.43,4.47,8.87
290.59,4.59,4.71,9.65
290.64,6.59,4.98,10.28
290.69,6.59,4.94,9.92
290.74,8.39,6.47,10.43
290.8,8.04,4.86,6.35
290.85,6.35,4.9,6.63
290.9,6.71,4.12,6.86
290.95,5.45,3.37,6.55
291,4.04,2.55,6.28
291.05,4.2,2.43,6.94
291.1,4.71,2.82,7.96
291.15,5.1,3.18,8.39
291.2,5.14,4.28,8.51
291.26,6.83,5.61,8.79
291.31,7.96,5.84,9.69
291.36,9.61,6.63,11.49
291.41,8.98,5.41,8.79
291.46,5.77,2.82,6.86
291.51,5.26,1.92,6.67
291.56,5.02,2.59,7.06
291.61,4.16,2.94,7.02
291.66,4.2,3.33,7.77
291.71,4.63,3.57,8.59
291.77,4.35,3.3,8.79
291.82,4.94,3.49,8.71
291.87,6.2,4.39,9.65
291.92,6.98,4.82,9.22
291.97,7.41,6.24,13.18
292.02,8.28,4.47,8.39
292.07,5.26,5.3,7.37
292.12,6.12,4.67,7.02
292.17,5.22,3.18,6.51
292.22,3.69,2.43,6.2
292.27,3.96,2.79,6.86
292.33,4.9,3.3,7.88
292.38,5.41,3.14,8.75
292.43,5.37,3.14,9.02
292.48,6.9,4.35,8.9
292.53,8,4.98,9.57
292.58,9.53,6.35,10.47
292.63,8.28,4.82,8.08
292.68,6.12,2.9,7.57
292.73,6.2,2.24,8.2
292.79,5.02,2.47,8
292.84,3.49,2.55,7.1
292.89,3.14,3.26,7.22
292.94,3.77,4,7.45
292.99,4.12,4.98,7.96
293.04,4.59,5.69,8.51
293.09,6.94,6.08,9.53
293.14,6.43,5.3,9.61
293.19,8.12,6.63,11.53
293.24,9.26,5.65,7.81
293.3,5.41,5.18,6.67
293.35,5.49,3.61,6.71
293.4,5.41,3.77,6.71
293.45,4.39,3.1,6.9
293.5,4.12,3.02,7.02
293.55,4.79,3.14,7.85
293.6,4.94,3.22,8.28
293.65,4.59,3.8,8.2
293.7,5.92,4.98,8.43
293.75,7.41,5.81,9.34
293.8,7.92,5.61,8.87
293.86,9.14,5.49,9.22
293.91,7.61,3.33,8.55
293.96,7.26,2.75,8.55
294.01,6.35,2.86,7.57
294.06,4.04,2.55,7.41
294.11,2.9,2.47,7.49
294.16,3.41,2.86,7.92
294.21,4.2,4.47,7.85
294.26,4.39,5.1,7.81
294.32,4.79,5.33,8.28
294.37,6.55,5.41,9.41
294.42,8.55,6.16,12.4
294.47,10.04,5.37,10.36
294.52,5.02,5.45,6.94
294.57,5.1,5.06,5.73
294.62,5.45,5.02,6.35
294.67,4.24,3.77,6.12
294.72,3.69,3.14,6.35
294.77,4.31,3.77,7.41
294.83,5.57,4.63,8.32
294.88,4.79,3.88,8.47
294.93,5.02,4.71,8.59
294.98,6.51,5.57,9.3
295.03,6.75,5.1,9.96
295.08,9.69,5.69,10.63
295.13,7.41,5.02,7.96
295.18,5.65,3.3,6.71
295.23,6.04,2.59,7.77
295.28,4.28,2.31,7.92
295.33,3.14,2.39,7.3
295.39,3.41,3.37,7.81
295.44,3.8,4.35,8.32
295.49,3.88,4.67,8.32
295.54,4.82,5.57,8.83
295.59,6.43,6.12,10.04
295.64,7.18,5.33,11.49
295.69,8,6.55,11.65
295.74,6.47,5.88,5.49
295.79,4.43,5.61,5.53
295.85,5.37,4.9,6.43
295.9,4.43,3.73,6.32
295.95,4,3.57,6.71
296,5.06,4.86,6.71
296.05,4.94,4.31,7.34
296.1,4.94,4.51,7.49
296.15,5.53,5.33,8.9
296.2,6.35,6.59,9.65
296.25,7.53,5.84,9.38
296.3,8.04,7.45,9.26
296.36,9.69,6.04,8.43
296.41,7.92,2.94,7.18
296.46,6.35,0.98,6.35
296.51,4.71,1.02,6.39
296.56,3.8,1.29,5.92
296.61,3.92,2.24,6.86
296.66,4.86,3.49,8.36
296.71,4.79,4,8.87
296.76,4.98,4.31,9.14
296.81,7.18,4.9,9.45
296.86,7.45,4.82,10.32
296.92,9.89,6.83,11.14
