NAME:,run_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:14,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,160,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
405.952,3.92,-1.69,1.77
405.99,4.12,0.86,2.86
406.026,16.36,6.79,20.01
406.065,3.37,8.63,20.01
406.102,7.34,-0.94,14.79
406.141,-1.29,8.47,7.45
406.178,-2.55,2.43,3.33
406.216,0.67,-2.51,-1.33
406.254,0.67,-4.71,-6.08
406.368,-17.46,19.93,-7.85
406.409,-20.01,20.01,-13.93
406.45,-2.55,1.69,8.47
406.488,12.12,-4.75,17.85
406.527,4.35,-1.1,5.45
406.565,1.77,0.08,-6.63
406.602,-5.14,-2.35,-6.08
406.642,4.71,-2.39,3.53
406.679,-0.63,2.2,-1.49
406.718,10.28,4.28,2.59
406.756,16.32,15.02,19.22
406.795,-15.46,15.89,9.49
406.835,-8.67,5.3,7.92
406.872,-5.06,5.53,8.04
407.024,-0.47,2.08,0.67
407.062,12.24,-11.89,20.01
407.102,8.71,3.41,19.81
407.14,14.4,7.41,4.94
407.177,4.04,-2.04,6.86
407.215,8.47,-2.67,15.57
407.253,0.47,1.53,-1.92
407.291,-0.71,-1.1,-6.04
407.331,2.67,-3.65,-5.02
407.369,4.94,-1.57,2.2
407.406,4.39,1.57,3.18
407.443,20.01,6.04,20.01
407.482,14.47,-2.94,18.16
407.521,-2.51,7.92,14.2
407.635,-0.75,-1.33,-1.14
407.674,1.92,-2.71,-4.35
407.713,1.77,-0.04,-3.8
407.751,4,-2.59,5.61
407.789,-14.2,15.77,9.92
407.828,-20.01,20.01,-20.01
407.87,-2.43,6.32,18.12
407.909,11.18,-6.12,19.85
407.948,4.59,-0.75,10.08
407.987,-0.67,1.1,-4.98
408.025,-4.75,-1.65,-7.92
408.065,1.88,-0.67,-2.12
408.103,8.08,-3.06,9.65
408.141,13.14,12.36,20.01
408.181,2.31,4.39,18.79
408.293,-3.8,4.47,3.88
408.33,1.06,0.39,-2.75
408.368,5.69,-3.92,-2.98
408.406,-0.94,-0.39,-1.45
408.446,-6.16,1.45,2.86
408.484,20.01,-20.01,11.22
408.524,-20.01,15.69,-3.92
408.565,-8.59,5.65,20.01
408.603,13.02,-4.04,20.01
408.643,3.3,-1.45,11.89
408.682,-3.96,-1.33,-1.88
408.721,2.28,-4.43,-7.92
408.76,7.49,-2.94,-2.59
408.798,6.2,-2.24,3.18
408.836,9.92,-3.53,10.36
408.949,-4.51,8.32,15.42
408.988,-4.51,7.1,8.43
409.025,-2.94,4.9,3.53
409.063,-0.35,-0.08,-1.49
409.102,0.82,-3.8,-6.16
409.141,0.78,0.2,-0.2
409.178,0.82,2.24,7.26
409.215,20.01,-2.55,20.01
409.254,-6.12,5.37,13.3
409.293,1.73,9.06,5.65
409.329,4.55,-0.35,7.53
409.367,7.49,-4.67,17.46
409.405,0.59,1.88,0.08
409.442,-1.84,-2.79,-4.16
409.558,5.02,0.08,8.04
409.594,8.87,12.75,20.01
409.633,8.12,5.73,19.34
409.67,-7.77,10.83,10.28
409.71,-2.55,5.96,-1.84
409.748,-4.08,3.84,2.04
409.786,0.43,-0.82,-1.73
409.824,1.8,-3.06,-3.02
409.863,0.98,1.53,-1.84
409.9,20.01,-13.85,20.01
409.941,0.59,5.57,16.51
409.978,11.57,9.3,6.08
410.016,4.51,-1.57,5.57
410.053,10.83,-4.98,19.89
410.093,-0.71,-1.18,8.63
410.247,3.49,-2.39,2.35
410.285,20.01,-3.49,20.01
410.324,15.73,4.16,15.06
410.363,1.69,6.51,19.06
410.4,2.24,4.67,5.69
410.437,-4.2,4,3.84
410.474,-3.14,-0.55,0.12
410.513,0.31,-3.61,-7.45
410.551,5.69,-1.69,-0.94
410.59,-0.2,0.94,5.96
410.627,13.38,8.67,7.45
410.665,0,-5.02,0
410.702,-4.86,7.34,20.01
410.741,8.9,-5.57,16.2
410.854,-2.94,-3.45,-8.79
410.894,6.59,-2.98,3.73
410.932,2.39,2.08,-2.63
410.969,4.71,1.49,10.16
411.007,1.8,20.01,19.06
411.045,0,0,-5.02
411.083,-3.53,6.86,8.79
411.12,-4.28,5.73,-4.35
411.159,-2.08,1.84,1.1
411.196,0.59,-4.04,-4.71
411.235,3.57,-2.82,-3.73
411.273,-4.55,2.94,-0.78
411.312,15.42,-8.55,20.01
411.351,-6.16,20.01,7.81
411.39,14.12,6.55,6.24
411.505,4.86,-0.04,2.79
411.543,-1.65,0.67,-5.81
411.582,-1.29,-3.18,-7.41
411.621,4.2,-2.24,2.43
411.659,4.98,2.51,4.67
411.695,20.01,6.12,20.01
411.734,-0.82,-5.02,10
411.773,-1.29,5.06,18.16
411.812,-5.37,7.06,-4.59
411.85,-3.53,5.06,2.12
411.888,1.69,-2.35,-0.59
411.926,2.82,-4.63,-1.22
411.965,0.78,0.27,-3.49
412.002,-6.39,7.1,1.41
412.04,19.73,-20.01,20.01
412.08,-20.01,20.01,-5.02
412.121,-8.12,6.39,20.01
412.16,8.51,-6.59,17.42
412.198,3.49,-4.04,9.73
412.236,-0.31,1.06,-3.41
412.274,-1.57,-2.86,-5.18
412.314,2.67,-2.2,-3.84
412.352,2.75,2.39,1.61
412.389,15.73,7.49,20.01
412.427,12.55,4.9,20.01
412.466,11.1,0.59,19.97
412.504,-3.1,5.92,0
412.542,-2.9,3.88,3.53
412.579,0.08,-0.35,-1.69
412.618,1.37,-2.98,-4.2
412.656,0.98,-0.08,-0.47
412.774,-4.31,9.06,0
412.812,4.39,0.27,11.57
412.849,13.69,-2.24,18.95
412.889,0.12,0.39,3.18
412.925,-2.86,-0.94,-7.18
