NAME:,run_3_1.csv,,
EXPERIMENT TIME:,25-05-22 18:17,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,136,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
16.828,-1.45,-1.29,-0.86
16.861,-0.71,-1.77,-1.37
16.895,-3.65,-0.47,3.77
16.973,-1.69,-1.14,2.12
17.037,20.01,-10.36,20.01
17.058,-5.84,-6.28,20.01
17.103,6.2,-8,18.24
17.124,-3.02,4.59,19.14
17.126,2.04,-3.73,8.98
17.154,1.69,-0.86,4.9
17.187,0.55,0.94,-3.41
17.22,-0.24,-1.1,-2.35
17.252,-0.75,0,-1.06
17.284,-1.53,-1.96,6.71
17.31,-6.51,-4.82,5.14
17.326,20.01,0.08,20.01
17.36,6.47,10.32,8.16
17.395,0,-2.86,20.01
17.425,-0.82,-8.43,19.34
17.457,0.86,-0.08,8.43
17.505,-2.24,2.82,10.79
17.523,-4.63,-1.77,2.43
17.554,-0.24,-2.79,0.59
17.586,0.31,-1.49,-1.96
17.619,-2.35,-0.78,1.33
17.652,-3.41,-2.55,3.33
17.688,-16.36,2.63,8.83
17.726,0.27,-5.02,20.01
17.753,-3.06,-7.85,20.01
17.827,3.3,-6.35,17.61
17.894,3.14,-4.71,9.96
17.941,0.59,4.47,-2.9
17.978,0.35,0.59,-1.73
17.98,-3.02,-1.57,0.43
18.018,-2.39,-5.18,9.14
18.04,12.28,0.35,20.01
18.069,-2.67,10.75,14.2
18.102,1.53,-6,19.93
18.455,-0.04,-4.47,20.01
18.488,-3.96,2,14.63
18.942,-1.49,4.24,10.43
18.97,0.47,-0.98,2.71
18.972,-2.94,0.27,-0.51
18.974,-1.18,-2.31,16.12
18.978,-2.94,-11.06,20.01
18.984,-0.87,-2.82,9.89
19.001,-1.22,-0.59,-0.12
19.03,-2,-1.26,-0.55
19.105,-2.9,-2.39,2.47
19.171,-1.1,1.02,13.18
19.204,2.31,-13.73,20.01
19.218,-0.24,-2.75,19.97
19.236,2.63,-2.35,16.44
19.252,3.37,0.12,18.4
19.284,0.55,-2.67,7.14
19.331,-2.63,4.98,1.41
19.352,1.41,1.14,-4.16
19.392,2.04,-2.63,-0.75
19.423,-0.24,0,0.63
19.457,-1.88,-1.77,4.35
19.489,-20.01,-14.83,20.01
19.525,-16.75,11.77,19.81
19.557,4.63,-4.86,20.01
19.59,-5.02,-5.84,19.65
19.622,3.18,-3.69,10.9
19.655,-0.08,4,13.42
19.688,-1.18,0.63,5.18
19.715,-0.75,-2.63,1.57
19.733,-0.47,-0.94,-0.55
19.762,-0.78,-1.18,1.49
19.795,-2.63,-1.18,1.37
19.828,-1.18,-1.26,1.8
19.861,-8.98,3.22,12.83
19.895,19.46,-12.08,20.01
19.929,-4.67,-1.45,20.01
19.961,3.3,-4.2,19.46
19.995,2.94,1.22,20.01
20.026,0.59,-2.16,5.84
20.059,0.71,3.26,2.04
20.096,-0.2,-0.71,-2.9
20.136,1.77,-2.71,-2.75
20.167,-3.1,-0.08,2.63
20.2,2.35,-2.28,7.26
20.233,-2.08,-1.73,3.37
20.266,1.02,4.59,20.01
20.3,7.3,-2.08,3.22
20.315,5.73,-8.55,20.01
20.339,0.98,-5.61,20.01
20.409,-1.14,1.41,16.59
20.431,-4.08,2.94,6.59
20.477,0.59,-1.8,4.63
20.498,-1.92,0.59,-2.16
20.532,-3.18,-0.51,2.51
20.566,-5.02,-0.71,3.61
20.595,-2.08,-6.55,15.34
20.68,-3.41,-4.98,20.01
20.719,5.88,-2.98,20.01
20.748,0.47,-0.35,16.08
20.779,2.51,-5.84,12.12
20.818,1.92,-3.02,6.67
20.86,1.37,-2.47,-2.67
20.901,-0.2,-2.2,-0.9
20.904,-1.88,-1.06,4.71
20.928,-1.77,-6.9,5.92
20.964,3.8,4.94,20.01
20.993,0.04,5.41,10.2
21.031,-0.27,-9.45,15.34
21.061,6.04,-8.2,17.42
21.098,-4,4.31,16.36
21.126,-2.12,6.43,13.38
21.163,-1.33,0,5.45
21.191,-1.33,-1.8,2.55
21.224,-1.26,-1.1,1.57
21.244,-1.37,0.71,0.16
21.267,-2.79,-2.2,3.18
21.299,-10.59,-6.35,8.67
21.331,8.67,-4.39,20.01
21.364,-3.45,-2.39,20.01
21.396,4.39,-6.67,18.87
21.445,1.8,0.2,20.01
21.48,3.22,-2.39,9.41
21.513,-0.39,2.86,3.1
21.546,-1.8,0.75,-3.88
21.58,0.47,-3.65,-1.65
21.612,-4.16,-0.04,0.39
21.679,2.08,-1.41,9.81
21.713,-18.16,-14.59,18.12
21.743,-12.59,10.83,20.01
21.779,11.18,-10.28,17.85
21.796,-3.84,-5.57,15.18
21.797,1.14,-1.57,17.22
21.821,0.59,5.02,14.4
21.854,-1.73,1.02,6.86
21.885,-1.84,-1.73,4.43
