"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","23/05/2022 21:09:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","186"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"20.671","20.30","-15.13","-11.99"
"20.703","9.10","-17.79","-15.62"
"20.735","-0.03","-25.87","-23.47"
"20.772","-1.87","-18.81","-12.63"
"20.824","1.74","-10.15","-3.96"
"20.888","2.45","2.25","-0.20"
"20.943","4.83","5.29","3.89"
"20.995","-1.28","-16.62","-11.55"
"21.0","20.42","-27.97","-15.29"
"21.044","-9.84","8.36","-3.35"
"21.048","11.27","6.08","6.08"
"21.092","11.45","-30.16","-24.51"
"21.138","2.40","-12.47","-7.87"
"21.142","-3.83","-16.90","-18.64"
"21.173","-1.35","-13.60","-7.57"
"21.225","0.79","-9.00","-4.09"
"21.228","-1.61","-6.03","-2.38"
"21.276","-6.62","-2.89","-3.04"
"21.328","-4.35","-2.45","1.02"
"21.37","-4.45","-0.08","0.20"
"21.434","0.03","1.12","-3.83"
"21.504","7.26","-15.49","-13.98"
"21.569","20.22","-14.06","-12.40"
"21.616","4.88","7.59","3.78"
"21.665","7.29","15.47","6.47"
"21.669","-0.20","-7.80","4.22"
"21.714","-3.32","-15.64","-13.85"
"21.76","0.66","-4.14","-1.12"
"21.764","11.27","-30.70","-24.18"
"21.803","0.84","8.00","14.42"
"21.843","24.39","-16.92","-16.18"
"21.884","-1.81","-17.02","-17.71"
"21.927","0.43","-12.83","-12.14"
"21.931","0.51","-10.69","-11.45"
"21.975","2.71","-11.96","-4.93"
"21.979","-0.49","-8.92","-3.53"
"22.01","-7.06","-4.35","-5.39"
"22.083","-8.38","-2.33","-0.54"
"22.149","-7.23","-2.61","1.02"
"22.201","-3.53","1.79","-1.84"
"22.247","-4.60","-19.22","-17.05"
"22.303","0.92","-15.01","-8.23"
"22.307","1.58","-7.72","-1.07"
"22.35","1.18","0.66","-0.18"
"22.402","3.81","5.60","3.45"
"22.406","6.24","14.57","4.14"
"22.448","-0.05","-0.74","3.96"
"22.451","-1.92","-15.93","-10.99"
"22.495","1.64","-10.94","2.20"
"22.528","15.11","-14.44","-25.10"
"22.554","-0.97","4.93","9.59"
"22.589","20.37","-18.46","-13.62"
"22.624","-1.35","-16.92","-17.25"
"22.626","1.38","-12.96","-12.65"
"22.655","1.07","-10.15","-11.27"
"22.684","3.35","-10.61","-6.03"
"22.724","-0.20","-8.00","-3.32"
"22.762","-7.54","-4.22","-5.75"
"22.794","-9.51","-2.22","-0.95"
"22.827","-6.24","-3.45","0.64"
"22.868","-2.99","1.15","-3.37"
"22.871","3.68","-8.28","-10.02"
"22.913","18.51","-14.62","-13.45"
"22.948","12.32","-15.54","-12.37"
"22.999","1.02","-21.01","-16.77"
"23.004","-2.56","-19.10","-14.09"
"23.048","-0.69","-11.89","-7.08"
"23.081","-0.08","-4.45","-2.38"
"23.115","1.81","2.68","0.03"
"23.144","5.27","8.38","3.58"
"23.183","8.49","14.03","5.75"
"23.189","-1.99","-6.39","3.63"
"23.247","-2.38","-13.75","-11.73"
"23.312","18.23","-17.94","-10.05"
"23.383","-6.29","-11.50","-16.59"
"23.455","3.02","-17.25","-18.61"
"23.534","0.97","-13.04","-12.19"
"23.6","-2.25","-13.04","-14.37"
"23.638","5.11","-12.32","-13.06"
"23.689","19.71","-14.90","-16.90"
"23.738","10.48","-16.85","-10.99"
"23.743","-4.78","-21.63","-19.12"
"23.789","-4.35","-17.08","-13.37"
"23.84","1.33","-10.99","-6.47"
"23.844","1.76","-1.79","-0.97"
"23.847","4.14","4.40","1.58"
"23.888","7.34","11.63","3.78"
"23.938","7.87","10.74","5.47"
"23.991","-2.53","-8.15","0.92"
