NAME:,run_2_2.csv,,
EXPERIMENT TIME:,25/05/2022 16:58,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,160,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
29.609,-5.96,0.78,17.14
29.65,-3.3,-8.12,20.01
29.691,-1.96,-1.49,20.01
29.732,1.69,1.8,11.73
29.773,2.55,-0.39,2.79
29.814,2.59,0.04,0.59
29.855,5.65,2.75,-2.43
29.896,5.61,0.47,-1.18
29.937,5.33,-1.8,5.14
29.978,6.75,-4.12,10.36
30.019,2.67,-8.36,17.3
30.06,0.9,-11.38,20.01
30.101,-0.78,-8.16,20.01
30.142,-3.22,-2.9,5.41
30.183,-5.1,1.14,1.69
30.224,-1.49,4.79,-3.88
30.265,-2.12,5.61,-2.24
30.306,-7.81,1.45,6.9
30.347,-4.55,-0.24,11.96
30.388,1.77,1.45,19.26
30.429,-0.39,-7.37,20.01
30.47,-0.35,-3.45,20.01
30.511,5.61,0.2,12.83
30.552,6.12,-1.29,4.67
30.593,4.79,-2.12,5.49
30.634,7.22,-1.92,2.86
30.675,6.08,-3.14,7.18
30.716,5.88,-2.55,20.01
30.757,6.55,-3.53,20.01
30.798,0.2,-8.43,20.01
30.839,-5.3,-12.16,20.01
30.88,-2.75,-2.12,13.77
30.921,-2.67,2.86,0.27
30.962,-1.26,5.18,0.08
31.003,-1.37,2.39,2.04
31.044,-4.59,-0.47,7.57
31.085,-6.12,0.94,18.04
31.126,-2.71,4.12,20.01
31.167,-4.86,-3.8,20.01
31.208,-0.2,0.67,20.01
31.249,5.92,2.55,18.95
31.29,6.67,0.98,11.69
31.331,6.28,-0.08,8.24
31.372,8,-0.47,4.39
31.413,8.12,1.1,9.65
