"NAME:","run_2.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","157"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"842.49","-17.02","6.28","-3.02"
"842.60","-1.61","0.86","-3.10"
"842.70","0.39","-2.86","-2.67"
"842.80","-16.51","15.65","-2.75"
"842.91","-3.57","7.37","3.30"
"843.01","1.14","-4.28","-0.43"
"843.11","-8.71","0.39","-0.63"
"843.21","-13.85","6.32","1.06"
"843.32","-6.39","2.08","4.47"
"843.42","0.82","1.69","-2.24"
"843.52","-20.01","4.24","5.92"
"843.62","-15.14","8.16","8.67"
"843.72","0.86","2.59","-4.51"
"843.82","-0.08","-7.30","1.41"
"843.92","-20.01","18.36","-6.98"
"844.03","-16.63","6.67","-0.59"
"844.13","-3.14","0.20","-2.28"
"844.23","-2.86","-0.82","-3.84"
"844.34","-17.22","9.85","-7.41"
"844.44","-8.87","6.94","4.00"
"844.54","1.53","-3.92","1.29"
"844.64","-7.22","0.16","-1.37"
"844.74","-15.18","5.49","3.92"
"844.85","-10.59","3.69","2.82"
"844.95","0.78","1.84","-3.37"
"845.05","-16.32","2.86","-6.39"
"845.15","-18.16","9.14","8.20"
"845.26","-0.27","6.47","-2.35"
"845.36","-2.24","-5.81","0.39"
"845.46","-20.01","8.79","7.37"
"845.56","-16.12","5.41","-1.02"
"845.67","-4.86","3.69","0.47"
"845.77","-2.24","2.86","-2.51"
"845.87","-20.01","-13.22","-1.06"
"845.98","-11.92","8.94","2.94"
"846.08","2.94","-0.75","0.39"
"846.18","-3.18","-6.94","-2.31"
"846.28","-12.32","15.38","-1.41"
"846.39","-11.18","3.53","0.55"
"846.49","1.29","1.06","-2.39"
"846.59","-7.34","-2.20","1.84"
"846.69","-17.97","11.18","6.43"
"846.80","-0.82","6.04","-0.90"
"846.90","0.43","-6.47","0.08"
"847.00","-20.01","8.90","12.16"
"847.10","-17.81","6.28","-1.29"
"847.21","-4.75","2.51","-0.43"
"847.31","-2.75","1.45","-2.00"
"847.41","-20.01","-13.42","-2.24"
"847.52","-12.12","7.06","3.88"
"847.62","2.71","-0.47","-0.16"
"847.72","-2.00","-7.57","-2.43"
"847.83","-11.57","14.87","-3.02"
"847.93","-12.59","5.02","-0.31"
"848.04","0.20","0.43","-4.24"
"848.14","-5.69","-2.16","0.98"
"848.24","-20.01","10.36","5.65"
"848.34","-4.12","6.86","-0.51"
"848.45","0.98","-6.67","1.10"
"848.55","-12.71","2.94","1.88"
"848.65","-12.67","4.98","1.84"
"848.75","-6.35","2.08","1.92"
"848.85","-2.20","1.26","-1.65"
"848.95","-20.01","-8.59","8.39"
"849.06","-14.87","5.57","4.63"
"849.16","2.12","-1.14","-0.55"
"849.26","1.45","-4.90","-2.28"
"849.36","-12.94","18.79","-7.14"
"849.47","-13.85","1.88","-0.16"
"849.57","1.45","1.18","-3.22"
"849.67","-5.02","-2.39","1.57"
"849.78","-20.01","16.48","5.45"
"849.88","-1.49","5.45","-2.55"
"849.98","-2.24","-4.90","-0.71"
"850.09","-20.01","3.22","0.43"
"850.19","-16.59","7.34","-0.90"
"850.29","-3.41","0.82","-1.65"
"850.40","-0.86","-0.51","-2.90"
"850.50","-20.01","-8.90","-10.32"
"850.61","-5.53","10.20","5.53"
"850.71","4.43","-3.26","-0.94"
"850.81","-12.63","-0.20","2.90"
"850.92","-12.36","6.16","-0.24"
"851.02","-8.16","2.90","3.45"
"851.12","-0.24","1.84","-2.43"
"851.22","-18.04","0.24","-2.47"
"851.33","-15.65","10.08","7.45"
"851.43","0.75","1.57","-4.12"
"851.53","0.08","-8.36","0.24"
"851.63","-20.01","20.01","-10.47"
"851.74","-14.91","4.12","-2.63"
"851.84","-1.10","0.78","-2.98"
"851.95","-1.80","-5.18","-1.92"
"852.05","-19.97","13.45","2.75"
"852.15","-2.59","6.08","-0.43"
"852.26","0.78","-5.81","-0.94"
"852.36","-14.16","2.24","4.67"
