NAME:,run_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:16,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,163,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
545.583,1.53,0.04,7.06
545.62,-2.9,6.12,2.04
545.657,20.01,-16.2,20.01
545.698,4.04,4.79,20.01
545.812,1.45,0.2,13.3
545.85,1.41,-1.65,5.3
545.887,1.92,-2.16,-0.16
545.926,0.12,-5.53,-8.04
545.965,10.79,-2.94,4.98
546.003,0.39,-1.14,3.02
546.041,20.01,3.88,20.01
546.079,12.71,-0.94,19.73
546.119,8.47,1.33,19.53
546.156,1.26,5.22,6.12
546.193,-3.26,3.57,6.2
546.23,-0.98,0.9,-1.06
546.269,0.47,-1.77,-7.41
546.307,2.79,-1.69,0.43
546.345,-0.9,3.3,4.47
546.382,20.01,-16.51,20.01
546.423,-12.51,19.97,14.67
546.463,19.61,-2.9,20.01
546.503,-1.06,2.9,7.22
546.541,4.86,-0.63,14.32
546.579,5.33,-2.51,7.45
546.617,2.2,-1.1,0.43
546.654,-0.55,-4.43,-9.1
546.694,6,-4.28,5.14
546.731,3.69,0.98,-2.35
546.769,6.94,0.12,19.42
546.806,6.35,9.53,2.94
546.843,-20.01,20.01,2.43
546.882,0.35,5.81,14.98
546.92,-1.49,4.47,7.57
546.957,-2.75,1.02,1.49
547.108,0.9,2.79,0.04
547.145,-10.79,4.79,7.69
547.183,-20.01,20.01,-15.73
547.225,-3.8,6.35,17.06
547.263,9.3,-3.8,15.38
547.302,6.63,-4,11.3
547.341,3.33,-0.63,1.1
547.378,-3.61,-3.92,-6.98
547.418,5.65,-1.69,1.77
547.455,4.71,1.41,-0.04
547.493,6.32,-1.26,10.75
547.531,2.75,8.32,11.89
547.569,-11.89,19.81,14.79
547.609,1.49,5.02,6.75
547.721,2.63,-2.9,-4.04
547.759,-1.33,-1.53,-6.16
547.799,-0.04,2.43,4
547.836,7.53,-5.41,10.98
547.875,-20.01,20.01,-4.2
547.916,14.24,6.86,6.28
547.953,6.08,-0.75,14.95
547.992,5.53,-2.67,18.01
548.03,2.63,-1.06,5.92
548.068,0.94,-0.75,-3.45
548.106,-4.31,-3.1,-12
548.147,5.26,-6.39,2.24
548.184,9.89,-2.59,2.82
548.222,10.08,-0.51,15.02
548.412,-1.49,0.43,0.63
548.45,0.43,-1.53,-7.45
548.488,1.37,-3.02,-3.06
548.527,0.35,2.31,0.35
548.563,-1.69,4.59,8.75
548.601,-9.57,-1.02,20.01
548.641,-20.01,19.69,0
548.68,-8.67,10.98,15.77
548.72,5.33,-4.43,10.04
548.758,2.75,-2.24,10.98
548.797,3.18,-1.45,-1.45
548.835,-0.31,-3.88,-10.04
548.876,9.41,-4.43,5.18
548.991,-12.16,-18.51,20.01
549.032,5.41,2.04,19.97
549.07,0.67,4.59,6.63
549.106,-4.82,4.94,-0.47
549.145,0.35,0.2,-0.51
549.182,1.14,-2.82,-5.33
549.221,0.55,-1.53,-0.2
549.259,0,10.59,1.61
549.297,13.18,-20.01,20.01
549.337,-16.59,14.75,3.84
549.377,-1.33,8.2,19.3
549.416,5.33,-4.39,8.24
549.453,5.69,-5.96,12.91
549.492,2.31,-2.63,1.06
549.529,-0.24,-1.84,-7.22
549.681,2.51,15.49,13.69
549.72,-20.01,20.01,-2.47
549.76,-1.92,4.63,18.28
549.799,-1.33,4.71,5.26
549.836,-4.04,2.47,1.57
549.874,0.82,-0.31,-3.18
549.912,-0.94,-2.71,-10.55
