"NAME:","run_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","160"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"942.04","-0.75","-8.08","-3.92"
"942.15","-15.69","9.06","-3.33"
"942.25","-10.75","1.65","2.75"
"942.35","-0.47","1.14","-1.96"
"942.46","-20.01","4.24","-1.69"
"942.56","-14.08","9.45","4.75"
"942.66","2.71","0.39","-2.67"
"942.76","1.57","-5.30","-0.43"
"942.87","-20.01","14.63","-5.81"
"942.97","-15.65","1.77","-2.28"
"943.08","2.04","1.26","-3.73"
"943.18","-3.18","-3.22","2.12"
"943.28","-20.01","13.89","3.57"
"943.38","-0.67","4.12","-2.63"
"943.48","-1.61","-7.30","-1.65"
"943.59","-16.44","1.22","3.77"
"943.69","-17.97","6.35","-0.75"
"943.79","-4.24","1.18","-1.96"
"943.90","-0.31","-1.57","-2.00"
"944.00","-20.01","-13.49","-6.35"
"944.11","-7.88","10.55","4.35"
"944.21","4.00","-3.26","1.18"
"944.31","-2.04","-5.88","-3.45"
"944.42","-15.57","8.67","-0.75"
"944.52","-7.41","0.86","4.04"
"944.62","0.67","1.57","-1.57"
"944.72","-20.01","1.53","-3.65"
"944.82","-15.02","7.88","7.61"
"944.93","4.20","1.41","-3.61"
"945.03","-1.69","-5.81","-0.51"
"945.13","-20.01","20.01","-11.18"
"945.24","-15.22","4.75","-3.65"
"945.34","-0.39","0.63","-3.96"
"945.45","-1.61","-4.94","-0.04"
"945.55","-20.01","15.26","4.20"
"945.65","-1.45","6.55","0.04"
"945.75","1.29","-7.18","-1.33"
"945.85","-9.96","0.59","1.02"
"945.96","-15.34","7.22","-0.47"
"946.06","-6.63","-0.31","2.16"
"946.16","-3.18","1.84","-2.28"
"946.26","-20.01","-11.34","-8.32"
"946.37","-8.87","10.98","2.79"
"946.47","2.75","-4.08","0.27"
"946.57","-1.53","-8.24","-6.04"
"946.68","-14.98","9.73","-1.53"
"946.78","-9.73","3.57","2.00"
"946.88","2.39","0.86","-2.71"
"946.98","-12.04","-0.67","-0.04"
"947.09","-15.93","10.00","7.65"
"947.19","3.73","0.16","-3.14"
"947.29","1.02","-4.94","0.04"
"947.39","-20.01","20.01","-6.04"
"947.50","-14.28","2.94","-3.92"
"947.60","-1.45","0.35","-4.16"
"947.71","-0.12","-3.88","-3.84"
"947.81","-20.01","16.75","3.65"
"947.91","-1.69","6.67","0.78"
"948.01","-0.35","-6.79","-2.08"
"948.12","-16.91","2.86","1.88"
"948.22","-14.28","7.26","-2.94"
"948.32","-5.73","0.00","-0.63"
"948.43","-1.92","0.82","-1.84"
"948.53","-20.01","-15.93","-10.59"
"948.64","-6.98","11.89","4.43"
"948.74","3.45","-5.14","1.49"
"948.84","-2.67","-6.55","-5.10"
"948.95","-13.69","10.32","-1.10"
"949.05","-11.06","3.57","3.02"
"949.15","2.39","0.86","-2.75"
"949.25","-8.43","-3.22","0.82"
"949.35","-19.65","14.83","8.04"
"949.46","1.92","1.41","-4.08"
"949.56","-0.43","-8.24","-1.45"
"949.66","-20.01","20.01","-14.08"
"949.77","-12.51","2.47","-0.20"
"949.88","-0.51","1.18","-3.57"
"949.98","-3.37","-3.49","0.20"
"950.08","-20.01","17.97","3.41"
"950.18","0.47","2.75","-4.00"
"950.28","-1.29","-7.65","-1.61"
"950.39","-20.01","14.40","-1.69"
"950.49","-18.16","5.18","-0.20"
"950.60","-1.92","0.98","-3.80"
"950.70","1.26","-2.43","-2.75"
"950.80","-14.16","12.40","-1.45"
"950.91","-3.69","8.71","1.61"
"951.01","1.53","-6.83","-2.31"
"951.11","-10.08","-0.04","1.69"
"951.22","-14.87","4.90","2.16"
"951.32","-5.53","1.22","4.04"
"951.42","-1.33","-0.90","-0.86"
"951.52","-20.01","-8.87","18.67"
"951.63","-10.83","10.40","4.39"
"951.73","4.08","-2.24","-0.94"
"951.83","-1.26","-3.26","-2.75"
"951.94","-15.73","14.28","-2.59"
"952.04","-9.45","2.20","1.88"
"952.15","0.63","1.29","-3.30"
"952.24","-4.63","-2.94","1.02"
"952.35","-20.01","15.49","5.18"
"952.45","0.20","4.31","-4.67"
"952.55","-2.55","-9.38","-2.94"
"952.66","-20.01","9.10","0.47"
"952.76","-16.00","6.55","-1.41"
"952.86","-4.43","-1.57","-1.84"
"952.97","0.08","-2.59","-2.63"
"953.07","-9.85","18.12","-1.41"
"953.17","-1.26","6.47","0.12"
"953.27","-0.71","-7.22","-3.41"
"953.38","-10.55","-0.27","6.59"
"953.48","-14.83","8.67","0.35"
"953.58","-7.30","1.10","3.61"
"953.68","-1.33","1.57","-1.96"
"953.78","-20.01","-2.43","20.01"
"953.89","-13.18","9.57","5.53"
"953.99","2.12","-1.22","-0.75"
"954.09","1.18","-3.53","-0.59"
"954.20","-18.16","20.01","-8.39"
"954.30","-11.92","2.86","-1.88"
"954.41","-0.35","0.04","-3.37"
"954.51","-2.47","-3.30","1.22"
"954.61","-20.01","14.83","3.18"
"954.72","-0.98","5.22","-2.39"
"954.82","-0.43","-7.45","-3.02"
"954.92","-20.01","2.16","5.33"
"955.02","-17.53","7.57","-0.39"
"955.13","-4.59","1.18","1.10"
"955.23","-2.35","0.59","-4.28"
"955.33","-20.01","-17.06","0.78"
"955.44","-9.38","11.18","4.24"
"955.54","3.41","-3.69","0.71"
"955.64","-2.59","-7.88","-4.31"
"955.74","-11.69","11.89","-0.90"
"955.85","-10.43","3.33","2.55"
"955.95","2.82","0.78","-1.45"
"956.05","-15.53","1.49","-6.55"
"956.16","-17.30","11.96","9.30"
"956.26","2.67","1.33","-5.26"
"956.36","2.43","-8.20","-0.86"
"956.46","-20.01","20.01","-9.53"
"956.57","-12.32","2.82","-2.63"
"956.67","-2.16","0.20","-4.04"
"956.77","-2.63","-4.04","1.14"
"956.88","-19.22","16.91","3.69"
"956.98","0.00","5.53","-3.37"
"957.08","-1.61","-8.28","-2.71"
"957.18","-14.08","0.08","-1.02"
"957.29","-15.61","7.26","0.08"
"957.39","-5.22","0.98","-0.35"
"957.49","-1.45","1.10","-1.29"
"957.59","-20.01","-10.98","-5.53"
"957.70","-9.10","10.08","2.16"
"957.80","4.94","-6.32","1.37"
"957.91","-3.37","-5.92","-3.84"
"958.01","-14.67","7.37","0.39"
"958.11","-8.98","1.45","4.86"
"958.21","0.43","3.18","-0.51"
"958.31","-20.01","2.59","-3.80"
"958.42","-13.73","10.94","4.31"
"958.52","4.00","-0.55","-2.94"
"958.62","0.55","-3.80","0.59"
"958.72","-19.18","20.01","-9.34"
"958.83","-15.77","2.67","-2.51"
"958.93","-1.14","0.39","-4.82"
"959.03","0.27","-2.35","-2.43"
"959.14","-14.87","13.93","-4.00"
"959.24","-4.71","7.69","2.00"
"959.34","3.73","-6.71","-0.24"
"959.45","-13.57","-1.84","6.86"
"959.55","-13.73","4.47","5.06"
"959.65","-6.90","1.53","4.98"
"959.75","0.59","1.10","-2.39"
"959.85","-20.01","5.26","7.65"
"959.95","-14.32","10.28","5.73"
"960.06","3.53","-0.27","-3.18"
"960.16","-0.20","-4.79","0.35"
"960.26","-15.69","20.01","-6.83"
"960.37","-12.83","1.69","-1.33"
"960.47","0.71","-0.71","-3.88"
"960.57","-8.16","-2.28","-0.86"
"960.68","-17.53","14.12","6.79"
"960.78","5.02","1.22","-2.51"
"960.88","0.43","-4.20","0.51"
"960.98","-20.01","20.01","-3.14"
"961.09","-13.18","3.80","-2.31"
"961.19","-0.59","-0.16","-4.79"
"961.30","-4.47","-4.43","3.49"
"961.40","-20.01","12.83","5.84"
"961.50","2.59","3.53","-3.57"
"961.60","-1.45","-8.67","-1.53"
"961.71","-19.46","6.79","-3.49"
"961.81","-17.57","5.45","-1.96"
"961.91","-3.49","0.31","-1.65"
"962.02","0.55","-2.28","-2.94"
"962.12","-11.41","14.00","-4.98"
"962.23","-2.28","8.51","-0.27"
"962.33","1.10","-7.49","-1.65"
"962.43","-12.12","-0.71","0.47"
"962.53","-14.83","7.53","0.31"
"962.64","-5.37","0.20","0.35"
"962.74","-2.79","2.12","-1.92"
"962.84","-20.01","-14.44","12.28"
"962.95","-9.69","10.47","3.88"
"963.05","3.96","-5.73","0.90"
"963.15","-6.71","-2.71","-3.45"
"963.25","-12.75","6.08","-2.94"
"963.36","-6.24","1.77","5.10"
"963.46","-1.29","1.41","-1.37"
"963.56","-20.01","2.79","18.44"
"963.66","-10.55","8.75","2.98"
"963.77","4.51","-3.73","0.24"
"963.86","-1.77","-6.16","-3.65"
"963.97","-13.77","8.04","-3.30"
"964.07","-9.69","1.06","1.65"
"964.17","3.84","3.61","-3.57"
"964.27","-19.97","6.47","-5.30"
"964.38","-16.12","6.35","8.43"
"964.48","4.20","1.88","-3.80"
"964.58","1.96","-6.43","0.12"
"964.68","-12.91","20.01","-7.61"
"964.79","-12.71","3.10","0.08"
"964.89","1.14","0.43","-3.18"
"964.99","-4.94","-3.18","0.43"
"965.09","-19.89","15.61","4.47"
"965.20","2.31","3.69","-4.24"
"965.29","-1.57","-8.51","-1.14"
"965.40","-20.01","6.71","-5.14"
"965.50","-13.73","8.43","-4.82"
"965.61","-2.47","0.71","-4.08"
"965.71","0.51","-2.94","-4.47"
"965.81","-20.01","18.36","-1.73"
"965.92","-1.49","5.18","0.39"
"966.02","0.51","-6.79","-3.30"
"966.12","-17.46","-4.24","16.32"
"966.23","-15.14","7.06","0.94"
"966.33","-4.98","0.12","3.84"
"966.43","-1.53","1.45","-2.63"
"966.53","-20.01","-13.77","13.26"
"966.64","-13.57","6.83","4.98"
"966.74","4.90","-4.51","1.18"
"966.84","-2.24","-5.02","-2.39"
"966.95","-8.98","11.89","-3.22"
"967.05","-11.02","3.26","0.75"
"967.15","3.45","2.24","-3.65"
"967.25","-8.67","-1.10","-2.20"
"967.35","-17.46","10.75","7.81"
"967.46","4.31","0.08","-4.04"
"967.56","-1.10","-5.92","0.39"
"967.66","-20.01","20.01","-11.30"
"967.77","-12.47","4.75","-3.41"
"967.87","0.08","-0.35","-4.39"
"967.98","-5.57","-2.71","0.00"
"968.08","-19.02","14.32","4.86"
"968.18","1.02","4.82","-3.92"
"968.28","-2.63","-8.00","-1.57"
"968.39","-20.01","20.01","-15.26"
"968.49","-11.14","5.30","-2.04"
"968.60","-0.78","0.24","-3.77"
"968.70","-1.26","-3.49","-3.37"
"968.80","-19.10","14.04","4.47"
"968.91","0.59","5.57","-4.24"
"969.01","-3.69","-7.49","-1.22"
"969.11","-20.01","10.04","-1.26"
"969.22","-15.65","4.75","-2.35"
"969.32","-2.00","1.92","-3.18"
"969.43","0.55","-0.82","-1.92"
"969.53","-20.01","-8.32","-9.02"
"969.63","-7.10","8.32","3.65"
"969.73","3.26","-4.00","0.43"
"969.83","-4.55","-9.38","-5.69"
"969.94","-11.81","7.30","1.14"
"970.04","-10.16","3.69","1.26"
"970.14","1.33","2.00","-3.49"
"970.24","-11.77","-0.35","-2.59"
