NAME:,ofekrun2.csv
EXPERIMENT TIME:,Tue May 24 18:36:26 GMT+03:00 2022
ACTIVITY TYPE:,Running
COUNT OF ACTUAL STEPS:,85

Time [sec],ACC X,ACC Y,ACC Z
379.77,12.16,20.01,-4.35
379.82,-4.90,19.89,6.08
379.87,1.41,1.41,19.61
379.93,-3.06,-6.83,1.29
379.98,5.57,-5.10,-2.16
380.03,4.67,8.47,-2.9
380.09,16.99,20.01,1.96
380.14,-3.26,19.38,3.45
380.19,8.32,19.97,1.73
380.25,-5.49,9.10,-0.08
380.30,5.53,1.29,0.43
380.36,-1.14,-2.39,0.16
380.41,-1.61,-0.55,1.49
380.46,1.61,12.94,6.79
380.52,20.01,19.26,-3.41
380.57,-7.22,20.01,0.82
380.62,5.37,11.41,1.84
380.68,-6.39,0.08,3.18
380.73,3.73,-10.08,1.37
380.79,4.12,2.51,-1.29
380.84,20.01,18.20,5.73
380.89,-6.43,16.95,8.32
380.95,14.24,20.01,0.94
381.00,-5.10,8.71,0.86
381.05,2.63,1.41,-1.14
381.11,1.26,-0.67,-0.16
381.16,-1.84,-3.49,2.43
381.21,1.57,7.77,1.73
381.27,20.01,18.99,-8.08
381.32,-6.79,20.01,4.86
381.38,5.96,12.43,2.39
381.43,-4.55,-2.20,3.88
381.48,5.10,-8.16,-3.37
381.54,4.35,-1.37,-1.53
381.59,-1.45,5.33,8.83
381.64,5.61,20.01,-20.01
381.70,-5.30,18.83,5.41
381.75,6.00,11.96,3.65
381.80,-4.31,6.32,2.86
381.86,5.14,1.84,-2.79
381.91,-1.26,-4.28,-2.16
381.96,-3.02,5.73,-16.0
382.02,9.81,20.01,-4.47
382.07,-0.59,20.01,-0.86
382.13,2.82,12.51,7.45
382.18,0.24,7.45,-1.45
382.23,0.27,-11.34,-5.33
382.29,6.20,-7.06,1.61
382.34,0.67,8.32,-5.45
382.39,-10.75,2.59,3.77
382.45,-2.75,16.36,6.67
382.50,5.02,16.75,3.61
382.56,-2.00,5.45,1.69
382.61,7.49,3.37,-4.59
382.66,-0.94,-3.77,-3.06
382.72,-0.20,-1.14,0.59
382.77,4.63,7.73,-0.71
382.82,14.71,20.04,-4.08
382.88,0.00,20.01,4.82
382.93,5.18,11.10,-1.22
382.98,-3.73,-10.04,6.94
383.04,7.34,-5.96,-3.84
383.09,2.47,7.73,-2.55
383.15,19.50,20.01,-1.69
383.20,-5.06,11.45,10.0
383.25,15.34,20.01,-1.1
383.31,-5.41,9.41,1.18
383.36,5.69,2.90,-2.24
383.42,0.59,0.78,-1.53
383.47,-0.98,-1.49,1.29
383.52,-3.18,9.10,-10.0
383.58,16.95,18.75,-2.82
383.63,-5.14,20.01,3.53
383.68,9.53,11.77,3.96
383.74,-11.26,10.24,-4.43
383.79,5.88,-7.10,-5.61
383.85,3.53,3.37,4.47
383.90,9.53,9.53,-20.01
383.95,-1.77,10.36,19.69
384.01,6.00,20.01,2.08
384.06,-3.84,9.73,1.33
384.11,4.24,1.92,0.39
384.17,2.28,-1.41,4.47
384.22,-2.04,-3.37,-0.55
384.27,-0.86,-0.63,-8.87
384.33,19.81,20.01,0.82
384.38,-9.41,20.01,0.94
384.44,5.57,14.71,6.75
384.49,3.77,-1.88,7.65
384.54,2.43,-8.63,-3.06
384.60,5.10,-4.28,-1.37
384.65,-1.14,5.84,-4.2
384.70,9.26,20.01,-16.32
384.76,-7.85,10.83,10.12
384.81,11.18,18.87,-0.35
384.86,-2.28,6.08,2.39
384.92,5.06,5.10,-6.24
384.97,-0.31,-3.92,-2.43
385.02,-1.37,-0.16,-0.47
385.08,9.38,10.36,-4.71
385.13,13.69,20.04,-7.65
385.18,-3.41,18.36,5.73
385.23,6.94,8.79,0.12
385.29,-7.96,-9.65,2.82
385.34,4.90,-4.39,-5.84
385.39,6.04,4.63,-1.65
385.45,12.32,18.32,0.43
385.50,-3.30,10.16,9.92
385.55,11.06,20.01,1.8
385.61,-6.90,10.47,1.69
385.66,6.71,3.22,1.69
385.72,1.26,-0.75,-3.14
385.77,-2.24,-1.49,1.53
385.82,5.77,5.57,9.85
385.88,16.55,20.01,-8.16
385.93,-3.69,20.01,6.59
385.98,5.22,6.55,6.0
386.04,-6.00,-2.98,4.79
386.09,5.10,-7.49,-3.84
386.15,0.12,7.10,5.06
386.20,20.01,17.26,-20.01
386.25,-6.39,17.42,8.39
386.31,14.98,20.01,0.08
386.36,-8.47,10.43,1.69
386.41,4.86,1.84,0.24
386.47,1.41,-1.41,-1.33
386.52,-0.35,-0.90,0.08
386.58,-1.06,-0.63,-14.79
386.63,18.44,20.01,0.24
386.68,-8.39,20.01,2.04
386.74,5.33,11.30,5.33
386.79,-11.22,8.51,0.12
386.84,3.77,-11.14,-5.37
386.90,4.63,-0.08,0.51
386.95,7.10,9.14,-16.48
387.00,-3.77,7.18,20.01
387.06,8.20,20.01,2.67
387.11,-6.83,12.00,4.9
387.16,4.39,4.79,-1.06
387.22,1.88,-0.55,4.04
387.27,-1.18,-3.30,-0.24
387.33,-0.43,-4.12,2.59
387.38,8.00,17.57,0.47
387.43,-1.61,20.01,-1.8
387.48,2.98,17.18,4.35
387.54,4.59,7.65,-0.9
387.59,-3.61,-10.71,-4.98
387.65,7.88,-5.26,-2.67
387.70,0.39,2.47,-5.3
387.75,12.55,20.01,-1.49
387.81,-7.57,16.24,7.65
387.86,10.75,20.01,1.22
387.92,-4.79,6.67,-1.49
387.97,4.82,3.96,-1.18
388.02,0.04,-2.82,-1.06
388.08,-3.10,-1.02,0.0
388.13,3.80,13.26,-4.28
388.18,8.67,20.01,-3.8
388.24,-1.14,20.01,5.33
388.29,5.65,20.01,-20.01
388.35,-4.82,-3.37,0.12
388.40,8.36,-9.02,-3.77
388.45,0.20,7.53,-0.35
388.51,11.61,10.08,-13.73
388.56,-5.26,18.08,7.65
388.62,15.61,20.01,2.31
388.67,-4.90,10.04,4.31
388.73,1.96,2.90,-0.39
388.78,3.45,2.12,-2.31
388.83,-0.59,-2.31,-0.63
388.89,0.90,-1.61,-4.43
388.94,12.20,20.01,-5.84
388.99,-1.57,20.01,-2.94
389.05,2.04,14.59,4.63
389.10,0.75,4.24,9.38
389.15,-1.02,-12.43,-4.47
389.21,7.81,-1.41,-2.08
389.26,7.06,20.01,0.08
389.32,-12.98,18.67,19.53
389.37,12.79,16.95,5.02
389.42,-0.90,12.55,3.45
