"NAME:","run_2_1.csv"
"EXPERIMENT TIME:","25-05-22 15:20"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","73"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"17.356","0.71","19.34","-4.47"
"17.398","1.41","13.18","-0.51"
"17.441",".63","3.73","-0.67"
"17.443",".84","-0.90","-2.55"
"17.486",".67","-3.80","-1.02"
"17.529","0.98","0.94","-2.31"
"17.574","1.02","0.00","-3.45"
"17.617","39","16.48","-8.00"
"17.619","8.63","10.83","-8.24"
"17.661",".37","14.71","3.57"
"17.663",".90","18.63","-0.35"
"17.734","2.43","18.99","-7.61"
"17.737","5.14","15.73","-10.16"
"17.74","5.26","13.10","-9.49"
"17.795",".63","7.65","-5.65"
"17.842",".33","2.39","-9.10"
"17.887",".16","-2.31","-3.77"
"17.931","1.69","-1.26","-3.77"
"17.934","1.45","-0.59","-3.92"
"17.978",".39","2.20","-7.69"
"18.022",".06","13.26","-10.94"
"18.067",".92","20.01","-17.14"
"18.069","3.65","20.01","-7.30"
"18.112","1.14","19.53","-4.47"
"18.156","0.98","15.18","-0.75"
"18.158","3.92","6.90","-0.08"
"18.201",".59","-2.35","0.24"
"18.245",".47","-1.96","-2.24"
"18.247",".24","-2.24","-2.98"
"18.291","1.65","1.22","-0.04"
"18.336",".33","1.33","-8.75"
"18.38","4.82","20.01","-3.57"
"18.383","7","4.24","2.63"
"18.428",".35","17.89","-0.75"
"18.472",".35","16.79","1.02"
"18.516","0.35","20.01","-8.94"
"18.518","8.87","15.10","-7.06"
"18.562","2.98","12.12","-3.80"
"18.605",".43","6.00","-7.14"
"18.651",".37","-3.80","-4.00"
"18.653","0.98","-0.08","-3.26"
"18.697","1.37","-2.51","-0.55"
"18.7","08","-1.77","-1.45"
"18.744",".35","1.65","-7.14"
"18.788","0.16","20.01","-11.65"
"18.833","4.82","20.01","-8.39"
"18.835","1.57","20.01","-7.96"
"18.882","61","17.65","-3.33"
"18.927","2.90","12.40","-2.20"
"18.929","2.51","4.86","-0.90"
"18.975",".43","-1.69","-3.18"
"19.023",".85","-2.24","-3.30"
"19.025","0.71","-1.29","-1.14"
"19.071",".86","-0.67","-4.20"
"19.116",".27","15.97","-5.02"
"19.118",".39","12.20","-7.57"
"19.164","1.80","17.06","-3.65"
"19.21",".26","15.73","-0.39"
"19.212","0.39","19.30","-10.28"
