NAME:,run_5_1.csv,,
EXPERIMENT TIME:,22-05-22 20:32,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,165,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
125.245,-14.36,4.63,3.61
125.283,-9.3,5.26,2.47
125.321,2.79,-0.39,0.43
125.358,4.67,-3.14,6.08
125.396,0.04,0.63,3.14
125.432,-4.08,0.35,10.28
125.471,-20.01,20.01,19.81
125.511,-10,4.98,1.65
125.55,-13.18,1.45,1.26
125.589,-15.57,3.96,1.02
125.703,4.24,1.73,-3.57
125.741,7.69,-1.57,4.31
125.778,-1.77,2.43,-0.71
125.817,-20.01,2.79,19.18
125.856,-15.77,2.63,6.12
125.895,-20.01,11.85,-16
125.936,-4.75,-1.73,3.65
125.975,-5.49,-2.08,4.28
126.014,-2.59,-0.98,0.59
126.052,-0.98,-0.51,8.83
126.091,4.31,-4.59,7.81
126.128,-0.78,0.47,2.86
126.166,-4.67,0.31,7.57
126.203,-8.32,5.33,4.51
126.241,-15.1,8.63,12.71
126.28,-19.81,5.26,-1.22
126.32,-8.39,0.67,-2.63
126.358,-10.32,2.94,9.22
126.397,-6.35,0.31,-0.59
126.435,0.55,-2.98,-2.75
126.474,4.59,-1.84,4.75
126.511,-0.35,-0.2,7.34
126.55,-8.2,2.71,12.4
126.589,-20.01,19.38,-6.71
126.629,-20.01,10.9,-13.65
126.671,-9.81,2.82,1.26
126.708,-10.55,-0.39,2.79
126.748,-12.32,15.46,-9.41
126.789,-0.04,-2.2,-0.98
126.828,5.41,-2.98,1.18
126.866,2.12,-0.82,7.37
126.981,-12.59,5.14,14.16
127.021,-19.97,-1.22,0.51
127.06,-12.32,2.39,-4.98
127.1,-12.83,4.35,0.2
127.139,0.16,-5.02,3.8
127.176,5.61,-0.39,-3.61
127.215,4.51,-1.69,7.37
127.252,-0.94,-0.82,3.49
127.291,-11.1,2.55,16.63
127.33,-18.08,2.47,8.36
127.369,-20.01,13.18,-14.32
127.41,-6.28,-0.08,6.32
127.449,-17.57,8.47,2.55
127.487,-11.41,-0.55,6.16
127.527,-1.14,0.24,0.39
127.565,3.73,-4.82,4.67
127.602,-1.14,1.8,4.43
127.64,-5.45,0.94,7.06
127.677,-12.32,7.22,4.75
