NAME:,run_4_1.csv,,
EXPERIMENT TIME:,24/05/2022 15:57,,
ACTIVITY TYPE:,Running,,
Count of actual steps:,156,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
965.03,1.8,3.92,7.92
965.08,2.28,6.2,5.37
965.13,3.41,7.77,5.65
965.18,11.18,6.39,8.16
965.23,15.06,9.53,10.47
965.28,16.87,3.41,10.63
965.33,10.67,2.2,7.34
965.38,2.47,0.08,4.47
965.43,1.57,-2.67,2.35
965.48,0.9,-4.28,1.06
965.54,7.49,-1.14,4.86
965.59,14.12,1.06,7.96
965.64,17.34,9.41,16.24
965.69,15.38,5.77,15.06
965.74,4.12,4.43,9.22
965.79,0.39,4.31,4.59
965.84,-1.1,5.92,4.79
965.89,2.2,8.94,8.87
965.94,8.43,8.94,10.12
965.99,14.32,11.49,11.57
966.05,19.57,5.77,13.45
966.1,12.79,-0.67,6.51
966.15,4.75,-2.67,3.69
966.2,3.22,-4.12,2.08
966.25,2.47,-4.63,3.77
966.3,8.51,-4.24,7.26
966.35,13.77,-2.82,7.37
966.4,15.85,3.41,9.65
966.45,15.65,2.47,10.04
966.51,6.75,4.31,5.57
966.56,2.55,5.53,4.63
966.61,4.04,7.65,4.75
966.66,5.3,8.32,5.22
966.71,7.3,8.94,6.16
966.76,15.93,8.36,7.81
966.81,17.42,4.63,10.59
966.86,8.87,0.08,6.43
966.91,3.57,-1.22,4.12
966.96,2.55,-3.3,2.43
967.02,0.08,-3.77,1.61
967.07,8.63,-3.49,6.43
967.12,17.42,-2.9,9.41
967.17,20.01,-1.22,11.81
967.22,12.83,1.33,9.14
967.27,3.96,5.02,5.73
967.32,1.84,6.86,6.43
967.37,3.14,7.73,5.49
967.42,6.98,7.85,7.18
967.47,12.12,4.35,8.87
967.53,18.16,3.69,11.61
967.58,16.51,0.43,11.02
967.63,8.83,-0.47,8.9
967.68,3.61,-1.41,4.47
967.73,1.84,-2.55,3.18
967.78,2.51,-3.84,4.28
967.83,4.12,-3.53,5.22
967.88,11.26,1.96,9.26
967.93,19.81,2.43,16.16
967.98,14.51,-0.04,9.81
968.03,6.12,6.55,8
968.09,1.69,4.04,5.45
968.14,2.24,6.71,6.12
968.19,4.98,6.67,5.1
968.24,9.53,5.81,7.49
968.29,18.63,8.32,6.39
968.34,20.01,5.14,7.57
968.39,12.36,4.31,6.2
968.44,6.39,1.61,5.37
968.49,5.1,-3.41,4.28
968.54,2.28,-4.94,-1.26
968.6,7.61,-2.63,4.75
968.65,10.98,1.18,7.61
968.7,15.46,6.55,10.47
968.75,15.73,2.55,8.39
968.8,6.67,5.14,5.49
968.85,0.82,5.73,5.02
968.9,-1.92,6.24,3.84
968.95,0.31,7.37,6.43
969,8.47,6.47,7.14
969.05,11.3,10.43,11.77
969.11,13.81,5.26,12.12
969.16,7.45,0.94,8.24
969.21,2.47,0.63,5.06
969.26,3.73,0.35,4.59
969.31,5.02,-1.49,6
969.36,5.26,2.55,6.47
969.41,6.86,2.43,6.59
969.46,12.36,15.26,12.12
969.51,14.67,4.43,8.71
969.57,4.12,5.49,6.47
969.62,4.35,6.24,7.18
969.67,2.71,6.51,6.08
969.72,-1.26,7.88,6.43
969.77,3.77,8.59,7.02
969.82,5.73,15.26,11.02
969.87,11.49,13.42,10.9
969.92,10.59,6,7.41
969.97,4.86,2.2,4.86
970.02,4.16,-1.65,2.43
970.08,3.3,-3.37,1.92
970.13,6.86,2.94,5.57
970.18,9.3,3.18,10.28
970.23,9.61,16.55,18.75
970.28,15.65,8.79,7.57
970.33,3.37,5.65,5.14
970.38,-0.94,3.57,4.28
970.43,-2.35,2.86,2.71
970.48,-1.33,8.39,5.84
970.53,8.67,11.1,6.24
970.59,8.04,15.85,12.08
970.64,12.04,9.96,11.96
970.69,7.45,3.84,7.53
970.74,2.86,1.53,4.04
970.79,2.28,-1.22,1.14
970.84,2.75,-1.33,1.88
970.89,8.16,2.39,6.94
970.94,13.22,6.63,10.75
970.99,15.34,9.81,14.24
971.04,9.61,7.92,9.69
971.09,4.86,2.04,6
971.15,-0.12,3.57,6.28
971.2,-2.43,3.84,5.18
971.25,0.9,6.08,5.88
971.3,8.32,5.65,7.45
971.35,11.69,12.2,12.16
971.4,11.81,7.26,13.22
971.45,6.79,1.61,7.45
971.5,2.79,0.78,5.65
971.55,2.59,-1.96,2.63
971.6,2.04,-1.8,2.82
971.66,8.32,3.14,6.63
971.71,11.3,1.92,8.04
971.76,9.41,15.1,16.2
971.81,11.45,10.2,10.4
971.86,3.22,4.35,4.59
971.91,-0.82,3.49,4.35
971.96,-2.39,5.73,6.43
972.01,1.73,7.14,6.35
972.06,2.98,7.37,5.49
972.11,7.02,18.01,10.63
972.17,13.49,14.83,9.92
972.22,11.38,6.39,6.75
972.27,4.39,2,5.18
972.32,3.18,1.06,3.77
972.37,2.98,-2.55,3.96
972.42,7.02,1.53,7.96
972.47,9.85,0.94,9.14
