"40174.0","65244","65453"
"40214.0","65280","65511"
"40256.0","65056","65055"
"40296.0","64706","64295"
"40336.0","64546","63968"
"40376.0","64550","63963"
"40416.0","64575","63969"
"40456.0","64572","63896"
"40576.0","64419","63261"
"40616.0","63956","62056"
"40658.0","63705","61263"
"40698.0","63374","60419"
"40738.0","63289","59979"
"40778.0","63391","59937"
"40818.0","63515","59974"
"40858.0","63647","60049"
"40898.0","63760","60134"
"40938.0","63913","60263"
"40978.0","64043","60393"
"41018.0","63907","60005"
"41058.0","63773","59642"
"41100.0","63832","59681"
"41140.0","63969","59859"
"41180.0","64091","60038"
"41260.0","63075","59677"
"41300.0","62720","59515"
"41340.0","62527","59397"
"41380.0","62483","59344"
"41420.0","62544","59396"
"41460.0","62596","59476"
"41500.0","62610","59508"
"41542.0","62701","59610"
"41582.0","62796","59706"
"41622.0","62865","59774"
"41662.0","62940","59880"
"41702.0","63000","59984"
"41742.0","62805","59593"
"41782.0","62650","59232"
"41862.0","62704","59269"
"41902.0","62731","59319"
"41944.0","62753","59349"
"41984.0","62753","59357"
"42024.0","62717","59295"
"42064.0","62711","59252"
"42104.0","62720","59255"
"42144.0","62748","59303"
"42184.0","62794","59365"
"42224.0","62833","59415"
"42264.0","62827","59407"
"42304.0","62818","59348"
"42344.0","62801","59304"
"42386.0","62791","59251"
"42426.0","62786","59222"
"42546.0","62333","58218"
"42586.0","62405","58248"
"42626.0","62453","58214"
"42666.0","62473","58188"
"42706.0","62498","58171"
"42746.0","62494","58115"
"42786.0","62465","58016"
"42828.0","62484","57995"
"42868.0","62520","58012"
"42908.0","62571","58073"
"42948.0","62553","57995"
"42988.0","61699","56252"
"43028.0","62527","57203"
"43068.0","62891","58978"
"43148.0","64654","62430"
"43188.0","65432","63882"
"43228.0","65573","64139"
"43270.0","65615","64226"
"43310.0","65840","64746"
"43350.0","66048","65284"
"43390.0","66189","65703"
"43430.0","66480","66395"
"43470.0","66768","67082"
"43510.0","67000","67664"
"43550.0","67305","68334"
"43590.0","67582","68981"
"43630.0","67750","69328"
"43670.0","67910","69627"
"43712.0","68020","69856"
"43832.0","68100","70027"
"43872.0","68117","70081"
"43912.0","68168","70199"
"43952.0","67732","69370"
"43992.0","66595","67008"
"44032.0","66494","66780"
"44072.0","66702","67211"
"44114.0","66934","67678"
"44154.0","67024","67896"
"44194.0","66895","67662"
"44234.0","66807","67504"
"44274.0","66748","67404"
"44314.0","66823","67575"
"44354.0","66954","67851"
"44434.0","67037","68014"
"44474.0","67069","68059"
"44514.0","67096","68098"
"44556.0","67135","68209"
"44596.0","67182","68307"
"44636.0","67273","68477"
"44676.0","67193","68366"
"44716.0","66541","66975"
"44756.0","66406","66632"
"44796.0","66573","66911"
"44836.0","66629","67064"
"44876.0","66535","66900"
"44916.0","66531","66892"
"44956.0","66435","66720"
"44998.0","66350","66537"
"45038.0","66341","66519"
"45077.0","66391","66619"
"45118.0","66464","66763"
"45158.0","66520","66894"
"45198.0","66573","67013"
"45238.0","66621","67116"
"45278.0","66655","67198"
"45318.0","66675","67256"
"45358.0","66710","67333"
"45398.0","66721","67384"
"45440.0","66276","66497"
"45480.0","65887","65672"
"45520.0","65778","65425"
"45560.0","65828","65531"
"45600.0","65894","65664"
