"NAME:","walk_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS","103"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"347.52","-13.02","0.12","-1.10"
"347.63","-7.49","-0.78","0.59"
"347.73","-9.18","0.31","-0.12"
"347.83","-9.06","1.22","0.12"
"347.93","-10.67","-2.00","-0.71"
"348.04","-11.77","-1.29","-1.49"
"348.14","-14.98","-5.14","3.22"
"348.25","-8.67","2.82","0.51"
"348.35","-6.75","-0.75","1.73"
"348.45","-5.49","0.67","2.79"
"348.55","-15.14","1.18","4.79"
"348.65","-16.12","-1.29","3.84"
"348.76","-7.69","-1.18","-0.78"
"348.86","-9.65","-2.00","1.37"
"348.96","-9.49","0.27","-0.67"
"349.06","-8.79","1.77","0.12"
"349.16","-11.69","-0.86","-0.43"
"349.27","-10.12","-1.06","-2.94"
"349.38","-16.24","-4.82","3.10"
"349.48","-7.37","2.82","0.08"
"349.58","-5.96","-0.04","1.80"
"349.68","-5.77","0.98","3.26"
"349.78","-14.08","2.55","5.10"
"349.89","-14.16","-2.04","-0.35"
"349.99","-10.98","0.98","-0.75"
"350.10","-8.20","-1.37","-0.24"
"350.20","-9.45","0.75","-0.47"
"350.30","-9.77","0.16","0.08"
"350.40","-10.55","-0.16","0.67"
"350.51","-9.96","-2.55","-1.57"
"350.61","-11.26","-1.41","1.49"
"350.71","-7.30","1.73","0.90"
"350.81","-5.18","-0.71","2.86"
"350.92","-10.55","0.94","2.31"
"351.02","-7.10","5.06","4.63"
"351.12","-6.55","-0.94","2.55"
"351.22","-11.85","-1.18","-0.12"
"351.33","-8.87","0.00","-0.59"
"351.43","-8.47","1.41","-0.27"
"351.53","-9.89","0.00","0.35"
"351.63","-11.73","-1.14","0.31"
"351.73","-11.89","-2.75","2.79"
"351.84","-10.79","2.12","0.78"
"351.94","-7.18","-0.35","1.61"
"352.04","-5.02","0.00","3.14"
"352.14","-13.85","0.39","3.37"
"352.24","-11.22","3.57","4.75"
"352.35","-8.36","-2.12","0.31"
"352.45","-10.47","-2.71","0.08"
"352.55","-7.96","-0.90","-1.06"
"352.66","-8.79","2.08","0.00"
"352.76","-10.67","-0.35","-0.12"
"352.86","-11.81","-0.67","-0.90"
"352.97","-15.22","-2.28","2.24"
"353.08","-9.26","2.35","0.39"
"353.17","-6.59","-0.63","1.26"
"353.28","-4.59","0.27","2.63"
"353.38","-15.69","-0.27","3.73"
"353.48","-10.63","1.41","3.41"
"353.58","-6.83","-2.98","0.47"
"353.68","-11.02","-1.45","-1.06"
"353.79","-8.59","-0.71","-0.71"
"353.89","-8.79","1.69","0.04"
"353.99","-10.87","-0.67","0.27"
"354.10","-11.53","-0.90","0.20"
"354.20","-14.55","-2.71","3.06"
"354.31","-9.57","1.53","0.51"
"354.41","-7.22","-0.55","1.22"
"354.51","-4.59","0.51","2.51"
"354.61","-14.00","0.59","3.30"
"354.71","-9.45","3.69","5.02"
"354.81","-7.22","-3.49","0.98"
"354.91","-10.04","-2.12","-1.02"
"355.02","-9.02","-0.59","-0.59"
"355.12","-8.67","1.96","-0.16"
"355.23","-9.81","-0.71","-0.35"
"355.33","-11.57","-0.43","0.35"
"355.43","-13.18","-2.82","0.24"
"355.54","-10.51","0.90","0.55"
"355.64","-7.85","0.00","1.53"
"355.74","-4.63","0.12","3.02"
"355.84","-13.14","0.59","3.30"
"355.94","-8.94","3.49","3.77"
