NAME:,walk_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:02,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,116,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
247.305,-2.31,8.9,9.18
247.343,-3.22,5.41,2.35
247.38,-4.79,4.82,2.24
247.418,-1.8,6.79,6.9
247.455,-2.28,8.08,5.45
247.493,-1.37,5.14,3.57
247.605,-6.55,5.37,6.39
247.643,-5.96,8.67,5.06
247.68,-3.96,9.14,3.92
247.718,-6.75,10.16,4.31
247.756,-8.75,11.3,4.51
247.795,-1.92,8.08,10.47
247.833,0.71,8.08,6.28
247.87,-3.3,9.53,5.14
247.907,-4.82,10.79,7.49
247.946,-2.9,7.22,3.06
247.983,-3.84,5.84,2.28
248.021,-5.26,4.75,1.61
248.058,-3.84,4.51,0.35
248.096,-0.9,6.63,1.18
248.248,-6.55,13.34,2.98
248.286,-4.35,12.79,7.65
248.325,-1.45,8.71,12.28
248.363,-1.84,6.59,5.22
248.401,-1.77,4.9,1.84
248.438,-2.51,5.69,2.59
248.476,-3.41,7.57,9.45
248.513,-2.08,6.59,5.45
248.551,-1.88,3.88,1.22
248.588,-4.86,3.45,0.86
248.626,8.71,4.2,-1.29
248.663,-6.39,9.65,5.77
248.701,-4.39,9.41,4.67
248.738,-5.88,9.3,4.16
248.776,-8.51,10.59,4.16
248.888,-4.47,11.41,7.06
248.927,-7.14,10.83,6.83
248.966,-3.53,7.85,2.51
249.003,-3.06,6.43,1.06
249.041,-4.47,4.79,1.37
249.078,-4,4.55,0.98
249.116,-3.06,7.45,1.22
249.153,-3.65,7.88,-0.08
249.192,-5.92,7.53,1.61
249.229,-5.57,13.1,6.24
249.268,-5.77,14.51,4.67
249.306,-5.41,11.77,4.63
249.345,-2.08,9.96,10.28
249.383,-1.77,6.39,6.39
249.496,-4.04,7.06,3.65
249.533,-3.02,6.32,4.75
249.571,-2.55,3.73,2.43
249.608,-3.18,4.86,2.82
249.646,-4.47,7.77,1.57
249.683,-6.86,7.49,3.57
249.721,-4.35,8.55,4.04
249.758,-4.98,10.2,5.3
249.797,-7.53,10.32,3.37
249.835,-6.94,10.4,5.88
249.874,-1.49,7.34,8.71
249.911,-2.98,8.12,5.49
249.949,-5.96,12.51,9.1
249.987,-3.41,8.67,7.18
250.025,-3.37,6.79,2
250.137,-0.51,5.3,1.61
250.175,-2.24,7.45,0.16
250.212,-5.02,7.53,0.9
250.25,-5.73,8.47,2.9
250.287,-5.18,14,7.45
250.326,-5.61,12.43,1.53
250.365,-3.77,12.43,7.96
250.403,-1.41,8.94,11.69
250.442,-2.59,6.16,2.63
250.479,-4.75,5.18,1.88
250.517,-3.02,6.79,4.63
250.554,-2.94,8.16,6.39
250.592,-1.57,6.24,5.26
250.629,-2.31,2.79,1.57
250.667,-4.35,5.26,3.53
250.778,-4.82,8.36,4.47
250.817,-5.61,9.61,3.8
250.854,-7.22,11.26,4.24
250.893,-2.9,7.88,10.71
250.931,-1.77,7.02,6.71
250.969,-3.57,10,6.98
251.007,-5.33,11.45,8.43
251.046,-2.55,7.45,4.63
251.083,-3.84,6,1.18
251.121,-3.1,4.59,0.86
251.158,-4.39,5.1,1.29
251.196,0.43,6.83,4.63
251.232,-2.2,7.69,0
251.27,-5.41,8,1.53
251.307,-4.16,13.57,5.33
251.423,-1.06,13.22,13.38
251.462,-1.18,5.92,3.53
251.5,-3.96,5.53,0.98
251.537,-3.57,5.73,4.31
251.575,-2.94,7.45,5.92
251.612,-1.88,7.69,5.69
251.65,-2.35,4.12,2.35
251.687,-3.33,3.73,3.45
251.725,14.08,-5.65,11.85
251.765,-7.14,7.92,3.61
251.802,-3.88,9.18,4.51
251.84,-5.45,9.81,4.55
251.877,-8.51,9.92,2.2
251.915,-7.65,10.71,6.24
251.953,0,7.45,9.92
252.065,-4.9,9.34,6.9
252.103,-2.55,7.18,2.04
