NAME:,walk_3_1.csv,,
EXPERIMENT TIME:,22-05-22 20:08,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,112,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
59.827,1.8,17.53,9.22
59.865,-0.43,9.77,14.36
59.903,-4.04,10.9,2.82
59.942,-0.78,9.3,-1.65
59.98,-2.55,7.92,3.65
60.018,-3.33,7.37,4
60.055,-0.9,4.79,0.82
60.093,-1.06,2.75,0.39
60.13,-4.67,5.81,0
60.168,-6.47,9.57,3.02
60.32,-2.16,14.32,10.24
60.36,2.79,12.87,7.37
60.397,-4.28,18.67,5.88
60.436,-4.71,11.85,5.73
60.474,-2,6.9,-1.77
60.513,-2.47,5.88,-1.02
60.551,-4.98,5.69,0.71
60.589,-1.88,4.39,1.29
60.626,-2.12,4.47,-2.94
60.665,-2.59,6.32,-1.06
60.703,-3.96,12,2.43
60.742,-4.39,15.06,3.1
60.78,-4.63,13.57,0.39
60.819,-2.31,19.85,9.53
61.046,-1.84,6.12,1.65
61.083,-2.04,3.61,0.2
61.121,-4.82,6.24,1.8
61.158,-5.92,8.98,1.57
61.196,-2.9,7.69,1.57
61.233,-1.18,8.47,2.28
61.271,-4.55,11.02,0.9
61.31,-5.61,12.83,5.14
61.348,0.43,11.81,6.67
61.386,-1.92,11.81,4.08
61.424,-4.31,14.95,7.96
61.463,-2.63,9.73,2.2
61.5,-2.35,7.85,-0.59
61.615,-1.14,4.98,0.59
61.652,-2.28,6.79,-2
61.691,-3.69,7.85,-0.82
61.729,-4.63,9.34,0.94
61.767,-3.53,12.36,4.2
61.805,-6.2,13.93,-0.63
61.845,-3.14,9.38,-2.55
61.883,-1.29,18.67,17.46
61.923,1.53,10.94,12.24
61.962,-2.39,9.81,-0.51
62,-2.31,8.98,0.82
62.038,-2.51,7.3,4.35
62.075,-0.51,5.41,2.94
62.113,-1.26,4.51,1.8
62.15,-4.12,4.63,0.08
62.264,-4.47,10.16,2.47
62.302,-6.67,9.92,-1.14
62.341,-3.53,11.96,7.61
62.379,1.8,12.12,7.96
62.417,-1.49,14.36,2.16
62.455,-6.24,14.71,8.55
62.494,-2.9,8.04,3.45
62.531,-2.79,6.75,-2.86
62.57,-4,4.75,-0.31
62.608,-3.3,3.69,0.24
62.646,-1.69,4.43,0.35
62.683,-2.79,7.02,-2.35
62.722,-2.98,7.81,-0.59
62.915,-4.24,4.79,-1.92
62.953,-1.69,6.32,-1.37
62.992,-0.24,8.36,6.24
63.029,-1.22,9.3,5.37
63.067,-1.26,8.08,3.73
63.104,-1.77,4.16,0.9
63.142,-4.98,6.04,1.29
63.179,-5.81,7.96,1.8
63.217,-5.73,7.77,0.98
63.254,-2.79,8.47,2.35
63.292,-0.71,10.59,3.1
63.33,-5.81,9.85,0.08
63.368,-5.02,11.06,4.28
63.406,-2.67,10.75,8.39
63.559,-1.49,6.94,-0.86
63.598,-2.63,4.98,-1.8
63.637,-4.39,4.94,1.53
63.674,-1.96,5.33,-0.16
63.713,-1.73,5.88,-2.24
63.751,-3.41,8.08,-1.26
63.79,-4.9,10.36,1.61
63.828,-2.86,13.96,4.16
63.867,-4.71,13.85,-0.31
63.906,-5.26,10.36,-0.27
63.946,0.51,15.06,13.61
63.985,1.06,9.3,9.22
64.021,-1.96,7.41,-0.24
64.06,-3.8,7.3,0.75
64.172,0.08,4.04,0.9
64.208,-3.37,3.26,-0.08
64.247,-6.51,5.84,0.63
64.285,-7.02,8.71,0.35
64.322,-2.43,11.85,5.92
64.361,-4.16,13.1,3.61
64.399,-6.43,12.79,2.39
64.438,-2.98,10.59,6.32
64.476,1.1,7.92,4.9
64.513,-1.02,11.45,2.04
64.551,-5.33,17.06,6.83
64.59,-1.06,11.45,6.55
64.628,-0.98,6.9,-1.02
64.667,-3.06,5.18,-0.31
64.856,-5.14,10.08,0.82
64.895,-5.61,14.67,4.16
64.933,-2.35,15.02,2.24
64.972,2,17.42,10.16
65.011,0.82,7.88,6.51
65.047,-4.24,8.24,0.31
65.085,-4.08,7.1,1.1
65.122,-1.06,7.88,4.47
65.16,-0.55,9.96,4.47
65.197,0.51,6.24,3.3
65.233,-0.67,4,1.29
65.271,-3.57,5.22,0.94
65.308,-4.98,7.3,2.67
65.458,-7.18,11.1,1.18
65.497,-4.04,12.87,3.57
65.536,2.24,14.28,8.32
65.573,-3.84,12.2,3.3
65.612,-3.69,13.18,8.24
65.65,-0.51,10.75,4.16
65.689,0,8.59,-0.82
65.726,-2.98,6.43,1.18
65.764,-3.96,5.06,1.77
65.801,-1.49,5.33,-0.35
65.84,-2.28,6.32,-2.82
65.878,-3.61,5.22,-1.57
