NAME:,yoniwal3.csv
EXPERIMENT TIME:,Tue May 24 16:53:25 GMT+03:00 2022
ACTIVITY TYPE:,Walking
COUNT OF ACTUAL STEPS:,77

Time [sec],ACC X,ACC Y,ACC Z
1081.14,1.29,10.40,1.37
1081.19,1.53,11.18,1.73
1081.24,3.88,10.08,0.16
1081.30,2.28,7.41,0.51
1081.35,2.20,9.10,1.77
1081.41,2.04,9.34,1.06
1081.46,2.20,9.38,1.29
1081.51,2.98,8.47,2.08
1081.57,2.59,8.24,2.63
1081.62,1.69,6.90,3.1
1081.68,1.92,7.18,3.96
1081.73,0.86,8.71,4.94
1081.78,1.41,8.24,4.86
1081.84,2.71,7.49,5.81
1081.89,1.37,10.24,5.53
1081.94,0.94,8.63,6.98
1082.00,2.79,10.51,5.81
1082.05,4.12,11.92,1.26
1082.11,5.02,3.41,4.2
1082.16,2.28,8.32,1.49
1082.21,2.31,8.67,2.0
1082.27,3.10,7.14,1.77
1082.32,1.26,8.98,2.0
1082.38,-0.20,8.90,2.75
1082.43,0.98,8.67,2.16
1082.48,1.37,8.83,1.8
1082.54,0.31,8.90,1.92
1082.59,0.35,9.06,2.35
1082.65,0.78,9.22,1.53
1082.70,1.29,10.71,1.73
1082.76,-0.59,11.38,2.31
1082.81,-0.75,11.30,0.94
1082.86,1.22,11.61,0.31
1082.92,3.10,10.04,1.02
1082.97,2.86,8.20,0.78
1083.03,2.55,8.63,1.26
1083.08,1.73,9.65,1.29
1083.13,1.96,8.20,0.75
1083.19,3.02,8.90,1.14
1083.24,2.75,8.39,2.28
1083.30,0.86,7.06,3.3
1083.35,0.82,7.57,3.53
1083.40,1.26,7.22,4.82
1083.46,1.02,7.69,5.49
1083.51,2.00,8.08,6.28
1083.56,1.14,10.79,5.14
1083.62,1.65,8.90,9.41
1083.67,4.47,9.65,7.65
1083.73,5.49,12.43,2.86
1083.78,2.86,6.24,2.94
1083.83,2.12,6.51,1.84
